"","state.n","year.n","sex.n","COD","rate.difference_LCL","rate.difference_med","rate.difference_UCL","sex","state","year"
"1708",4,8,0,"Communicable",4.53827947467196e-05,0.000107453351494944,6.54128275493051e-05,"Male","California",1976
"1709",4,8,0,"Injuries",0.000579850692844576,0.000646656241773194,0.000601161043417718,"Male","California",1976
"1710",4,8,0,"Non-communicable",0.000124339086550543,0.000182542305404099,0.000141297506156154,"Male","California",1976
"1711",4,8,1,"All other causes",0.000322311965332197,0.000368760111995828,0.000337980082913246,"Female","California",1976
"1712",4,8,1,"Cancers",0.000128745958926089,0.000180532229865254,0.000144380188872606,"Female","California",1976
"1713",4,8,1,"Cardiovascular",0.000565693209499212,0.000718929854050743,0.000620384702098094,"Female","California",1976
"1714",4,8,1,"Communicable",-3.4480282561717e-05,-2.592523059264e-06,-2.39960600979479e-05,"Female","California",1976
"1715",4,8,1,"Injuries",8.63824999607084e-05,0.000115246976024432,9.63217542524931e-05,"Female","California",1976
"1716",4,8,1,"Non-communicable",0.000219511900259262,0.000256383415292437,0.000230973106833426,"Female","California",1976
"1717",4,9,0,"All other causes",0.000468899204573638,0.00053589753339324,0.000494481750147515,"Male","California",1977
"1718",4,9,0,"Cancers",0.000702669107198529,0.000804185470469235,0.000731056791970832,"Male","California",1977
"1719",4,9,0,"Cardiovascular",-8.626352219558e-05,0.000107234406001875,-2.19091119420798e-05,"Male","California",1977
"1720",4,9,0,"Communicable",8.26729125830991e-05,0.000143832785935143,0.000101923211750527,"Male","California",1977
"1721",4,9,0,"Injuries",0.00054697629864059,0.000612722208632608,0.000567223434582483,"Male","California",1977
"1722",4,9,0,"Non-communicable",0.000109026590109761,0.000170047589763114,0.000131984101230957,"Male","California",1977
"1723",4,9,1,"All other causes",0.000331191761449794,0.000378334390671746,0.000348528881303555,"Female","California",1977
"1724",4,9,1,"Cancers",0.000130104044318185,0.000187781337314741,0.000149631347973542,"Female","California",1977
"1725",4,9,1,"Cardiovascular",0.000671367781338409,0.000820637372189915,0.000718480019811658,"Female","California",1977
"1726",4,9,1,"Communicable",-4.90816124619208e-06,2.5959503550671e-05,4.74229298033462e-06,"Female","California",1977
"1727",4,9,1,"Injuries",8.83027951134229e-05,0.000115789262419889,9.7244532494509e-05,"Female","California",1977
"1728",4,9,1,"Non-communicable",0.000203644206891356,0.000239153169394551,0.000215114212092515,"Female","California",1977
"1729",4,10,0,"All other causes",0.000468720298182887,0.000533220022617384,0.00048967724989614,"Male","California",1978
"1730",4,10,0,"Cancers",0.000733765105071809,0.000835126829321054,0.0007656229549863,"Male","California",1978
"1731",4,10,0,"Cardiovascular",3.45299010413946e-05,0.000223400092963111,8.99960065932235e-05,"Male","California",1978
"1732",4,10,0,"Communicable",3.18465170036516e-05,9.88416057011698e-05,5.71940632088982e-05,"Male","California",1978
"1733",4,10,0,"Injuries",0.00053810854686523,0.000600258668305693,0.000558281522724186,"Male","California",1978
"1734",4,10,0,"Non-communicable",0.00010323381461424,0.000164152299420711,0.000123387251166802,"Male","California",1978
"1735",4,10,1,"All other causes",0.000310900133106241,0.000356398321824343,0.000327298601968474,"Female","California",1978
"1736",4,10,1,"Cancers",0.000138134275794342,0.000189267870174572,0.000150939767445036,"Female","California",1978
"1737",4,10,1,"Cardiovascular",0.000640807982991159,0.000789302575313568,0.00068643978477047,"Female","California",1978
"1738",4,10,1,"Communicable",-1.7814207228878e-05,1.10013225506471e-05,-8.78708509131325e-06,"Female","California",1978
"1739",4,10,1,"Injuries",7.93159015537222e-05,0.000108304473647366,8.93708303823482e-05,"Female","California",1978
"1740",4,10,1,"Non-communicable",0.000191954915766981,0.000228431136923967,0.000204277393518469,"Female","California",1978
"1741",4,11,0,"All other causes",0.000425369364463412,0.00048774922891801,0.000444903893344657,"Male","California",1979
"1742",4,11,0,"Cancers",0.000756376711498973,0.000862447378069168,0.00079119327348871,"Male","California",1979
"1743",4,11,0,"Cardiovascular",0.000159380851774001,0.000347897809619256,0.000219731556085253,"Male","California",1979
"1744",4,11,0,"Communicable",6.79789985637187e-05,0.000128317821416418,9.00827723186602e-05,"Male","California",1979
"1745",4,11,0,"Injuries",0.000568853107209415,0.000631217132602519,0.000588209189076203,"Male","California",1979
"1746",4,11,0,"Non-communicable",0.000113693887056467,0.000175011238193882,0.000133297289228319,"Male","California",1979
"1747",4,11,1,"All other causes",0.000306464874505006,0.00034983672711154,0.000320703889409672,"Female","California",1979
"1748",4,11,1,"Cancers",0.000155710150678626,0.000210895140055769,0.000173909721111462,"Female","California",1979
"1749",4,11,1,"Cardiovascular",0.000682370327401563,0.000829394799670609,0.00073627211440497,"Female","California",1979
"1750",4,11,1,"Communicable",1.18120268294916e-05,4.16202325234243e-05,1.9541050491793e-05,"Female","California",1979
"1751",4,11,1,"Injuries",7.84285534955747e-05,0.000105851197685786,8.85142976184196e-05,"Female","California",1979
"1752",4,11,1,"Non-communicable",0.000186671332612995,0.000223859703938187,0.00019841692758786,"Female","California",1979
"1753",4,12,0,"All other causes",0.000399588004700954,0.000464843038925967,0.000422708895589888,"Male","California",1980
"1754",4,12,0,"Cancers",0.000799325395772563,0.00091953821565551,0.0008397873467533,"Male","California",1980
"1755",4,12,0,"Cardiovascular",0.0002130279174218,0.000420514568875367,0.00028235068295394,"Male","California",1980
"1756",4,12,0,"Communicable",2.48788481904757e-05,8.70734525828549e-05,4.46508400736877e-05,"Male","California",1980
"1757",4,12,0,"Injuries",0.00057663604764753,0.000640130519552706,0.000595999491852915,"Male","California",1980
"1758",4,12,0,"Non-communicable",0.000102608548584896,0.000162857208492877,0.000120288168997465,"Male","California",1980
"1759",4,12,1,"All other causes",0.000274206757743252,0.000316800417732984,0.000287783157720396,"Female","California",1980
"1760",4,12,1,"Cancers",0.000168857410230718,0.000225213516679842,0.000186820599724327,"Female","California",1980
"1761",4,12,1,"Cardiovascular",0.000731789532469756,0.000887175777460637,0.000789150820260346,"Female","California",1980
"1762",4,12,1,"Communicable",-2.45820058199067e-05,9.42803968169236e-06,-1.19556354965005e-05,"Female","California",1980
"1763",4,12,1,"Injuries",6.83806439385522e-05,9.43341645143459e-05,7.79415710757163e-05,"Female","California",1980
"1764",4,12,1,"Non-communicable",0.000173178237283745,0.000211055808450544,0.000187300485472324,"Female","California",1980
"1765",4,13,0,"All other causes",0.000411344401916837,0.000475859787281896,0.000435796370374366,"Male","California",1981
"1766",4,13,0,"Cancers",0.000822916880365,0.000937683254814357,0.000862895773518694,"Male","California",1981
"1767",4,13,0,"Cardiovascular",0.000392847054335652,0.000596990171364051,0.00046632665931439,"Male","California",1981
"1768",4,13,0,"Communicable",7.79057265625036e-06,6.77068075041001e-05,2.73920742007109e-05,"Male","California",1981
"1769",4,13,0,"Injuries",0.000558572822911176,0.000620789005262015,0.000578614469992348,"Male","California",1981
"1770",4,13,0,"Non-communicable",0.000108956139686516,0.000165065996364956,0.000128294443428721,"Male","California",1981
"1771",4,13,1,"All other causes",0.000290886857940343,0.000333800272630534,0.000304071614603144,"Female","California",1981
"1772",4,13,1,"Cancers",0.000187709269863672,0.000241363714902414,0.000205099608054893,"Female","California",1981
"1773",4,13,1,"Cardiovascular",0.000851193425837376,0.00099562758791338,0.000897328003241867,"Female","California",1981
"1774",4,13,1,"Communicable",-3.01999100789964e-05,-7.15468085288123e-07,-2.05334518980429e-05,"Female","California",1981
"1775",4,13,1,"Injuries",7.4754764601594e-05,9.81433968358248e-05,8.20939501490077e-05,"Female","California",1981
"1776",4,13,1,"Non-communicable",0.000173536535901557,0.000210996138749708,0.000186501173510251,"Female","California",1981
"1777",4,14,0,"All other causes",0.000414379910564238,0.000477554475808266,0.000437181080071287,"Male","California",1982
"1778",4,14,0,"Cancers",0.00078660552769442,0.000901765202869097,0.000825987568472834,"Male","California",1982
"1779",4,14,0,"Cardiovascular",0.000452529885608557,0.000655865638294882,0.000527119844988597,"Male","California",1982
"1780",4,14,0,"Communicable",9.40183844588462e-06,6.89871124529605e-05,2.86987234160078e-05,"Male","California",1982
"1781",4,14,0,"Injuries",0.000509074779109386,0.000569403483085067,0.000530217626616552,"Male","California",1982
"1782",4,14,0,"Non-communicable",8.95276669802074e-05,0.000148767704881635,0.000110761958183413,"Male","California",1982
"1783",4,14,1,"All other causes",0.000277081235434357,0.000320632974955538,0.000294358676649419,"Female","California",1982
"1784",4,14,1,"Cancers",0.000180373204445643,0.000238404836584099,0.000199570322395387,"Female","California",1982
"1785",4,14,1,"Cardiovascular",0.000928841534774927,0.00105813637704787,0.000968042717974138,"Female","California",1982
"1786",4,14,1,"Communicable",-1.57287925135692e-05,1.32416057597026e-05,-7.24062598278996e-06,"Female","California",1982
"1787",4,14,1,"Injuries",7.81862534060362e-05,0.000101330069127528,8.5618973277589e-05,"Female","California",1982
"1788",4,14,1,"Non-communicable",0.000172226064039744,0.000207835438958174,0.000182901192206658,"Female","California",1982
"1789",4,15,0,"All other causes",0.000384330978636479,0.000445659082697627,0.000406236788924718,"Male","California",1983
"1790",4,15,0,"Cancers",0.000879997686145145,0.0009800894610728,0.000911317782805648,"Male","California",1983
"1791",4,15,0,"Cardiovascular",0.000527727150030273,0.000705624814266514,0.000585796696692607,"Male","California",1983
"1792",4,15,0,"Communicable",3.8117779222344e-05,9.84143742310905e-05,5.66160197377833e-05,"Male","California",1983
"1793",4,15,0,"Injuries",0.000470137691645166,0.000522771273777549,0.000485655079243405,"Male","California",1983
"1794",4,15,0,"Non-communicable",9.37037580928478e-05,0.0001515680862494,0.000113258348757836,"Male","California",1983
"1795",4,15,1,"All other causes",0.000291928188017247,0.000335783893558352,0.000306680530847264,"Female","California",1983
"1796",4,15,1,"Cancers",0.000191142368615904,0.000249261515033829,0.000213083802924041,"Female","California",1983
"1797",4,15,1,"Cardiovascular",0.000919649912570135,0.00104539664329491,0.000956671051980543,"Female","California",1983
"1798",4,15,1,"Communicable",-3.11021373745796e-05,8.18998652250526e-07,-1.9839834267339e-05,"Female","California",1983
"1799",4,15,1,"Injuries",7.94213370202611e-05,0.000102800972282765,8.70891132820672e-05,"Female","California",1983
"1800",4,15,1,"Non-communicable",0.000169951779018545,0.000206362772275082,0.000183192091590827,"Female","California",1983
"1801",4,16,0,"All other causes",0.000364900025600118,0.000422809457103056,0.000383303131217642,"Male","California",1984
"1802",4,16,0,"Cancers",0.000948522647508351,0.00105427148201883,0.000984086385408119,"Male","California",1984
"1803",4,16,0,"Cardiovascular",0.00065940723948274,0.000844101520897734,0.000721313674140144,"Male","California",1984
"1804",4,16,0,"Communicable",1.79872351868334e-05,8.47704621524915e-05,4.02611909041724e-05,"Male","California",1984
"1805",4,16,0,"Injuries",0.000463479173983377,0.000516988909132895,0.000481438848351748,"Male","California",1984
"1806",4,16,0,"Non-communicable",6.1929724982753e-05,0.000129649231952814,8.86410252755031e-05,"Male","California",1984
"1807",4,16,1,"All other causes",0.000292493652256283,0.000333525433945674,0.000305804638391792,"Female","California",1984
"1808",4,16,1,"Cancers",0.00020264722986533,0.000258208295097958,0.000221710961492052,"Female","California",1984
"1809",4,16,1,"Cardiovascular",0.000905655885310583,0.00104386571879023,0.000952155965393838,"Female","California",1984
"1810",4,16,1,"Communicable",-3.3180825039901e-05,-2.12895661029966e-07,-2.19176468229302e-05,"Female","California",1984
"1811",4,16,1,"Injuries",6.94487555667838e-05,9.27174518868767e-05,7.76734228688808e-05,"Female","California",1984
"1812",4,16,1,"Non-communicable",0.000154332704086818,0.000193233916606298,0.000167116125348294,"Female","California",1984
"1813",4,17,0,"All other causes",0.000352610290483715,0.000406560010867741,0.00037237209371241,"Male","California",1985
"1814",4,17,0,"Cancers",0.000937304949156676,0.00104589794814479,0.000972613540591987,"Male","California",1985
"1815",4,17,0,"Cardiovascular",0.000831587292030478,0.000998077891882416,0.000884057635941597,"Male","California",1985
"1816",4,17,0,"Communicable",-2.58504644879849e-05,4.15153975134435e-05,-3.86951974358096e-06,"Male","California",1985
"1817",4,17,0,"Injuries",0.000447912510557981,0.000500864042451991,0.000466259083626796,"Male","California",1985
"1818",4,17,0,"Non-communicable",7.00139093307294e-05,0.000131242026989935,9.12024852341647e-05,"Male","California",1985
"1819",4,17,1,"All other causes",0.000273871920810802,0.000314516246426874,0.000287781102448372,"Female","California",1985
"1820",4,17,1,"Cancers",0.000193742077421385,0.000251528602121943,0.000213970891249101,"Female","California",1985
"1821",4,17,1,"Cardiovascular",0.000945998954056284,0.00108108224743185,0.000992583719552425,"Female","California",1985
"1822",4,17,1,"Communicable",-6.72485473405451e-05,-3.1861625754752e-05,-5.54724881306008e-05,"Female","California",1985
"1823",4,17,1,"Injuries",7.62267562935309e-05,9.92442649128763e-05,8.37894034342175e-05,"Female","California",1985
"1824",4,17,1,"Non-communicable",0.000138802100455949,0.00018114446338144,0.000156377713568454,"Female","California",1985
"1825",4,18,0,"All other causes",0.00036867274585685,0.000426969413154515,0.000386331477127922,"Male","California",1986
"1826",4,18,0,"Cancers",0.000985226876745013,0.00109414098721447,0.00101930529915967,"Male","California",1986
"1827",4,18,0,"Cardiovascular",0.00110042035212617,0.00128344162698003,0.00116437281069366,"Male","California",1986
"1828",4,18,0,"Communicable",7.98925046350442e-05,0.000152442586961887,0.000105159893842207,"Male","California",1986
"1829",4,18,0,"Injuries",0.000475732811852481,0.000531321984483843,0.000495512368916879,"Male","California",1986
"1830",4,18,0,"Non-communicable",0.00011950464135772,0.000177852075384107,0.000140653235874023,"Male","California",1986
"1831",4,18,1,"All other causes",0.000269808591310642,0.000310764848584711,0.000284810268857626,"Female","California",1986
"1832",4,18,1,"Cancers",0.00019743498676296,0.00025070321965744,0.000215688081198153,"Female","California",1986
"1833",4,18,1,"Cardiovascular",0.00107627993292202,0.00120804388132069,0.00112352952786484,"Female","California",1986
"1834",4,18,1,"Communicable",-7.97537915232162e-06,2.7365557257019e-05,3.46648740502737e-06,"Female","California",1986
"1835",4,18,1,"Injuries",7.99995580049469e-05,0.000102809573621427,8.82049019097419e-05,"Female","California",1986
"1836",4,18,1,"Non-communicable",0.000151932506170482,0.000188974343525566,0.000163186005746629,"Female","California",1986
"1837",4,19,0,"All other causes",0.000348887390605661,0.00040560514698904,0.000366388794308207,"Male","California",1987
"1838",4,19,0,"Cancers",0.0009503767678954,0.00105403689299682,0.000984727516998554,"Male","California",1987
"1839",4,19,0,"Cardiovascular",0.00110774316237578,0.00127428547276041,0.00116178118426706,"Male","California",1987
"1840",4,19,0,"Communicable",7.4684245363574e-05,0.00014422483990275,9.78969625367826e-05,"Male","California",1987
"1841",4,19,0,"Injuries",0.000518527791501077,0.000572694238114258,0.00053491057773554,"Male","California",1987
"1842",4,19,0,"Non-communicable",0.000107766352207537,0.00016182433591625,0.000124482778968903,"Male","California",1987
"1843",4,19,1,"All other causes",0.000245418038805542,0.000285366844186643,0.000257040529708205,"Female","California",1987
"1844",4,19,1,"Cancers",0.000209580287267593,0.000269461710651844,0.000227141782646549,"Female","California",1987
"1845",4,19,1,"Cardiovascular",0.00115278261210992,0.00129005038476311,0.00120356406425408,"Female","California",1987
"1846",4,19,1,"Communicable",1.68276247986535e-05,5.70474297676472e-05,2.99297143718567e-05,"Female","California",1987
"1847",4,19,1,"Injuries",9.37256123504369e-05,0.000115323569788497,0.000100640244105863,"Female","California",1987
"1848",4,19,1,"Non-communicable",0.000132949123973003,0.000176757238979173,0.000149250544861616,"Female","California",1987
"1849",4,20,0,"All other causes",0.000327042333557452,0.000384954113506676,0.000348875714224021,"Male","California",1988
"1850",4,20,0,"Cancers",0.000890203665321134,0.000999321462987018,0.000924407781078273,"Male","California",1988
"1851",4,20,0,"Cardiovascular",0.00116013699570295,0.00133859397369024,0.00121387719348306,"Male","California",1988
"1852",4,20,0,"Communicable",0.00011620048320163,0.000189781232451535,0.000139889749358548,"Male","California",1988
"1853",4,20,0,"Injuries",0.00048526212935524,0.000537130799226563,0.000502173114533362,"Male","California",1988
"1854",4,20,0,"Non-communicable",0.000103564700997724,0.000158420971397323,0.000121245578446489,"Male","California",1988
"1855",4,20,1,"All other causes",0.000233192579985589,0.000276584395432009,0.000248668645499426,"Female","California",1988
"1856",4,20,1,"Cancers",0.000234030611006189,0.000285533162532733,0.000248823402926613,"Female","California",1988
"1857",4,20,1,"Cardiovascular",0.00120658307550248,0.00134345662963259,0.0012484155075313,"Female","California",1988
"1858",4,20,1,"Communicable",-2.38148134952175e-06,4.00080544800304e-05,1.2637748424385e-05,"Female","California",1988
"1859",4,20,1,"Injuries",9.88510655733181e-05,0.000120889656595143,0.00010597891171021,"Female","California",1988
"1860",4,20,1,"Non-communicable",0.000118192890503391,0.000159118105338364,0.000131465154294996,"Female","California",1988
"1861",4,21,0,"All other causes",0.000329879635001897,0.000384346916904515,0.000347164490557267,"Male","California",1989
"1862",4,21,0,"Cancers",0.00089741066972481,0.0010056772884116,0.000935496690907383,"Male","California",1989
"1863",4,21,0,"Cardiovascular",0.00125685744318748,0.00143704999489615,0.00132122724414418,"Male","California",1989
"1864",4,21,0,"Communicable",0.000147823815104065,0.000221999486021057,0.000167988714171451,"Male","California",1989
"1865",4,21,0,"Injuries",0.000482283430166299,0.000533355040145731,0.00050069147926771,"Male","California",1989
"1866",4,21,0,"Non-communicable",0.000152168551047115,0.000209414011492661,0.000169450045603437,"Male","California",1989
"1867",4,21,1,"All other causes",0.000231995834002311,0.00027446446848647,0.000245822592818868,"Female","California",1989
"1868",4,21,1,"Cancers",0.000232847995100989,0.000287273261136357,0.000252377951500103,"Female","California",1989
"1869",4,21,1,"Cardiovascular",0.00130348361831823,0.00143455751272156,0.00134626714443577,"Female","California",1989
"1870",4,21,1,"Communicable",2.57221040753794e-06,4.07926974254135e-05,1.50257998994933e-05,"Female","California",1989
"1871",4,21,1,"Injuries",9.29488154004154e-05,0.000114657796432811,0.000101500650064048,"Female","California",1989
"1872",4,21,1,"Non-communicable",0.000126990913725528,0.000166369685447333,0.000139080628626359,"Female","California",1989
"1873",4,22,0,"All other causes",0.000304872858967375,0.000354573648534671,0.000320691350059043,"Male","California",1990
"1874",4,22,0,"Cancers",0.000895804888832879,0.00100280407980741,0.00093224274900474,"Male","California",1990
"1875",4,22,0,"Cardiovascular",0.00136270951118058,0.00152322405991593,0.00141678541678048,"Male","California",1990
"1876",4,22,0,"Communicable",0.000167212166971082,0.000246846810589059,0.000195488789342881,"Male","California",1990
"1877",4,22,0,"Injuries",0.000485230196921456,0.000535155117801395,0.000501624201267988,"Male","California",1990
"1878",4,22,0,"Non-communicable",0.000184440871336048,0.000242108783552653,0.000203148316722401,"Male","California",1990
"1879",4,22,1,"All other causes",0.00020302086777999,0.00024138574988477,0.00021539339802788,"Female","California",1990
"1880",4,22,1,"Cancers",0.00025068059099147,0.000307331185025122,0.000271905507606083,"Female","California",1990
"1881",4,22,1,"Cardiovascular",0.00139303088955822,0.00152379919097654,0.00144811131436932,"Female","California",1990
"1882",4,22,1,"Communicable",-6.79408877347349e-06,2.92901346162532e-05,4.33041022279359e-06,"Female","California",1990
"1883",4,22,1,"Injuries",8.72482860825776e-05,0.000106618830787104,9.39255997946126e-05,"Female","California",1990
"1884",4,22,1,"Non-communicable",0.000126700972597924,0.000168653302101623,0.00014213583916398,"Female","California",1990
"1885",4,23,0,"All other causes",0.00033325604509334,0.000384382212011445,0.000351469239730879,"Male","California",1991
"1886",4,23,0,"Cancers",0.000898170440784534,0.00100121326708588,0.00093222848679071,"Male","California",1991
"1887",4,23,0,"Cardiovascular",0.00136730315794926,0.00153369557327383,0.00142807535160353,"Male","California",1991
"1888",4,23,0,"Communicable",0.000296612036802079,0.000375000192112629,0.000318059827499775,"Male","California",1991
"1889",4,23,0,"Injuries",0.000532814600027999,0.000584044045503061,0.000550358871660942,"Male","California",1991
"1890",4,23,0,"Non-communicable",0.000197691784202247,0.000257831677403723,0.000215977533619682,"Male","California",1991
"1891",4,23,1,"All other causes",0.000205006140045309,0.000239665327660782,0.000214361290416562,"Female","California",1991
"1892",4,23,1,"Cancers",0.00025470628760539,0.000310655007860027,0.000274607000741753,"Female","California",1991
"1893",4,23,1,"Cardiovascular",0.00134866811742404,0.00146933101509438,0.00138823992276174,"Female","California",1991
"1894",4,23,1,"Communicable",4.31222895309515e-05,8.28599733351257e-05,5.56086603937838e-05,"Female","California",1991
"1895",4,23,1,"Injuries",9.2522442391562e-05,0.000113121300165999,0.00010031362302447,"Female","California",1991
"1896",4,23,1,"Non-communicable",0.00013385537254543,0.000169138725962811,0.00014439281770804,"Female","California",1991
"1897",4,24,0,"All other causes",0.000340098951349033,0.00039335281111094,0.000356939448785535,"Male","California",1992
"1898",4,24,0,"Cancers",0.00090188751897992,0.00100571926086628,0.000934803974496412,"Male","California",1992
"1899",4,24,0,"Cardiovascular",0.00133189519612815,0.0015005484421917,0.00140189588528275,"Male","California",1992
"1900",4,24,0,"Communicable",0.00041377152046344,0.000500325561849166,0.000441432675451638,"Male","California",1992
"1901",4,24,0,"Injuries",0.000506327952343335,0.000555708984934006,0.000522150575701443,"Male","California",1992
"1902",4,24,0,"Non-communicable",0.00018384308897384,0.000248716588187943,0.000208185301585302,"Male","California",1992
"1903",4,24,1,"All other causes",0.000218768560444558,0.000254586863827881,0.000230871931560785,"Female","California",1992
"1904",4,24,1,"Cancers",0.000256533579240809,0.00031280652524182,0.000278869381393635,"Female","California",1992
"1905",4,24,1,"Cardiovascular",0.00128356591971618,0.00139415385870305,0.00132018199168234,"Female","California",1992
"1906",4,24,1,"Communicable",8.89577604157372e-05,0.000130783130633085,0.000103171169557525,"Female","California",1992
"1907",4,24,1,"Injuries",9.18562026076732e-05,0.000113034534790216,9.97453530917939e-05,"Female","California",1992
"1908",4,24,1,"Non-communicable",0.000128970191725455,0.000166111655250766,0.000142886534241568,"Female","California",1992
"1909",4,25,0,"All other causes",0.000308361148617566,0.000363137743393366,0.000327039089964693,"Male","California",1993
"1910",4,25,0,"Cancers",0.000892612851200533,0.000996499425120496,0.000929886525958619,"Male","California",1993
"1911",4,25,0,"Cardiovascular",0.00135744102645944,0.00152176046872365,0.00141273456746493,"Male","California",1993
"1912",4,25,0,"Communicable",0.000417191071055589,0.000495467200089023,0.000440995641514909,"Male","California",1993
"1913",4,25,0,"Injuries",0.000582494055384395,0.000632527394402607,0.00059694061033071,"Male","California",1993
"1914",4,25,0,"Non-communicable",0.00018110880788378,0.000239980067438809,0.000198745075228471,"Male","California",1993
"1915",4,25,1,"All other causes",0.000197873300615704,0.00023712006299451,0.000212222122937643,"Female","California",1993
"1916",4,25,1,"Cancers",0.000240230090020448,0.000293508391990114,0.000256184671400286,"Female","California",1993
"1917",4,25,1,"Cardiovascular",0.0013099286041055,0.00142821676396442,0.001351552300817,"Female","California",1993
"1918",4,25,1,"Communicable",7.96643994772628e-05,0.000117567396318697,9.3779890628168e-05,"Female","California",1993
"1919",4,25,1,"Injuries",9.44837465824667e-05,0.000113515671095369,0.000100980287804677,"Female","California",1993
"1920",4,25,1,"Non-communicable",0.000116394807666138,0.000155534753442607,0.000132002607780776,"Female","California",1993
"1921",4,26,0,"All other causes",0.000279580061830357,0.00033607546409781,0.000300696722757842,"Male","California",1994
"1922",4,26,0,"Cancers",0.000822859239510125,0.000928792481228389,0.000863042344530121,"Male","California",1994
"1923",4,26,0,"Cardiovascular",0.0013537536544235,0.00152680470065795,0.00141831776481958,"Male","California",1994
"1924",4,26,0,"Communicable",0.000484533852127451,0.000569147192061222,0.000515556665060511,"Male","California",1994
"1925",4,26,0,"Injuries",0.000554467796459839,0.000604172622467924,0.000572011621796671,"Male","California",1994
"1926",4,26,0,"Non-communicable",0.000175938959231164,0.000237484915301257,0.000196066718631247,"Male","California",1994
"1927",4,26,1,"All other causes",0.000186052038953083,0.000223063564403607,0.000197252151741594,"Female","California",1994
"1928",4,26,1,"Cancers",0.00023730564918821,0.000291812628788275,0.000260143036463043,"Female","California",1994
"1929",4,26,1,"Cardiovascular",0.00125901362484941,0.00137664961732898,0.00130127814052596,"Female","California",1994
"1930",4,26,1,"Communicable",0.00011401671528685,0.000152908943290384,0.000127061200468572,"Female","California",1994
"1931",4,26,1,"Injuries",8.45647900672597e-05,0.000105210213364342,9.1495777538023e-05,"Female","California",1994
"1932",4,26,1,"Non-communicable",0.000119282868788095,0.000160077900478051,0.000133508791626554,"Female","California",1994
"1933",4,27,0,"All other causes",0.000273806811101471,0.000323707939798113,0.000290457297906873,"Male","California",1995
"1934",4,27,0,"Cancers",0.000825445216425648,0.000926366708183771,0.000858223984901467,"Male","California",1995
"1935",4,27,0,"Cardiovascular",0.00132574029313118,0.00146978723874591,0.00137351074083161,"Male","California",1995
"1936",4,27,0,"Communicable",0.000525175446393546,0.000605031713456949,0.000551467395179192,"Male","California",1995
"1937",4,27,0,"Injuries",0.000462169284255936,0.000508158210153212,0.000474623801459019,"Male","California",1995
"1938",4,27,0,"Non-communicable",0.000215383019979246,0.000275142236552621,0.000235180748438568,"Male","California",1995
"1939",4,27,1,"All other causes",0.000191782505763056,0.000230767238745016,0.00020551355293698,"Female","California",1995
"1940",4,27,1,"Cancers",0.000255819372092416,0.000310830702703217,0.000276788445973425,"Female","California",1995
"1941",4,27,1,"Cardiovascular",0.00120747452990864,0.00131622905393407,0.00125054087351892,"Female","California",1995
"1942",4,27,1,"Communicable",0.000106263047577995,0.000145705723656724,0.000120315474962913,"Female","California",1995
"1943",4,27,1,"Injuries",7.77995105954422e-05,9.71051060508636e-05,8.35012056691102e-05,"Female","California",1995
"1944",4,27,1,"Non-communicable",0.000147602063837863,0.000185692757157503,0.000159522315830974,"Female","California",1995
"1945",4,28,0,"All other causes",0.000260788028014215,0.000312954939426557,0.000278242598501607,"Male","California",1996
"1946",4,28,0,"Cancers",0.000846296131324368,0.000940293977396417,0.000874616130327262,"Male","California",1996
"1947",4,28,0,"Cardiovascular",0.00132043567794631,0.00146652462474043,0.00137122135319395,"Male","California",1996
"1948",4,28,0,"Communicable",0.000447217715256985,0.000531244381262768,0.000477497822257304,"Male","California",1996
"1949",4,28,0,"Injuries",0.000379536389277371,0.000426373348640955,0.000394473957594125,"Male","California",1996
"1950",4,28,0,"Non-communicable",0.000231980744307952,0.000292976596010734,0.000251383633523491,"Male","California",1996
"1951",4,28,1,"All other causes",0.00020138241030339,0.000240636861281167,0.000214722640597182,"Female","California",1996
"1952",4,28,1,"Cancers",0.000271161811275722,0.00032015560019615,0.00028536673645591,"Female","California",1996
"1953",4,28,1,"Cardiovascular",0.00117776655738445,0.00127847117051605,0.00121064505922585,"Female","California",1996
"1954",4,28,1,"Communicable",8.30532099180254e-05,0.000122262385671372,9.59712436104221e-05,"Female","California",1996
"1955",4,28,1,"Injuries",6.74047991665762e-05,8.4788174660236e-05,7.35358815035346e-05,"Female","California",1996
"1956",4,28,1,"Non-communicable",0.000169142927976765,0.000209096316935657,0.000182255725007214,"Female","California",1996
"1957",4,29,0,"All other causes",0.000252519030603614,0.000305469365645458,0.00027055531519063,"Male","California",1997
"1958",4,29,0,"Cancers",0.000807431453552394,0.000901891368771806,0.000834200112510424,"Male","California",1997
"1959",4,29,0,"Cardiovascular",0.00129257724101717,0.0014428935927802,0.00134003168761978,"Male","California",1997
"1960",4,29,0,"Communicable",0.000252506979778079,0.00032174253618063,0.000275658019388811,"Male","California",1997
"1961",4,29,0,"Injuries",0.000323763359053943,0.000364289867493126,0.000336962142096382,"Male","California",1997
"1962",4,29,0,"Non-communicable",0.000263615557467035,0.000322625192119686,0.000282014506426397,"Male","California",1997
"1963",4,29,1,"All other causes",0.000186537214210872,0.00022472557026351,0.000198910546234835,"Female","California",1997
"1964",4,29,1,"Cancers",0.000280255064884971,0.000330452869459551,0.000292332945294051,"Female","California",1997
"1965",4,29,1,"Cardiovascular",0.00113261640680687,0.00123491804782985,0.00116891603141897,"Female","California",1997
