"","X","state.n","year.n","sex.n","COD","rate.difference_LCL","rate.difference_med","rate.difference_UCL","rate.difference_mean","Census_Division","Census_Region","stabbrs","sex","state","year","state.reorder"
"16842",102,39,9,0,"Non-communicable",14.910412884354,51.3085986125185,99.6506425053944,52.7783510790436,"New England","Northeast","RI","Male","Rhode Island",1977,"Rhode Island"
"16843",103,39,9,1,"All other causes",33.8193361092388,59.0222867440363,90.8973546239663,59.4653310231346,"New England","Northeast","RI","Female","Rhode Island",1977,"Rhode Island"
"16844",104,39,9,1,"Cancers",-2.88296754069253,40.1415690423449,92.0184365577343,41.5810918584424,"New England","Northeast","RI","Female","Rhode Island",1977,"Rhode Island"
"16845",105,39,9,1,"Cardiovascular",-82.9221326679276,-2.58794661335472,75.7742234246722,-4.14742040328817,"New England","Northeast","RI","Female","Rhode Island",1977,"Rhode Island"
"16846",106,39,9,1,"Communicable",11.9229771384206,25.1842428521479,42.504624779239,25.8258191193714,"New England","Northeast","RI","Female","Rhode Island",1977,"Rhode Island"
"16847",107,39,9,1,"Injuries",-0.951926013057731,6.26102098566029,15.781435735747,6.59897568692034,"New England","Northeast","RI","Female","Rhode Island",1977,"Rhode Island"
"16848",108,39,9,1,"Non-communicable",28.2450856102844,49.7684451117327,81.8698755801333,50.8424529504294,"New England","Northeast","RI","Female","Rhode Island",1977,"Rhode Island"
"16849",109,39,10,0,"All other causes",65.8892788022747,100.709021319199,141.317656459338,101.064835444106,"New England","Northeast","RI","Male","Rhode Island",1978,"Rhode Island"
"16850",110,39,10,0,"Cancers",8.82029645035059,90.9639866922737,194.184515849439,94.2255328569761,"New England","Northeast","RI","Male","Rhode Island",1978,"Rhode Island"
"16851",111,39,10,0,"Cardiovascular",-255.907922060147,-151.181332649363,-23.1490254991074,-149.040409257686,"New England","Northeast","RI","Male","Rhode Island",1978,"Rhode Island"
"16852",112,39,10,0,"Communicable",0.281507532909444,23.5918547976193,52.8981356871202,24.308518713125,"New England","Northeast","RI","Male","Rhode Island",1978,"Rhode Island"
"16853",113,39,10,0,"Injuries",26.9534017053923,53.1754841828081,81.2318931144224,52.9795130126404,"New England","Northeast","RI","Male","Rhode Island",1978,"Rhode Island"
"16854",114,39,10,0,"Non-communicable",13.3146138423024,48.2078462643244,91.4469577584009,49.4993801363653,"New England","Northeast","RI","Male","Rhode Island",1978,"Rhode Island"
"16855",115,39,10,1,"All other causes",36.0521408896549,60.8720814818197,90.7397913576937,61.6493370509381,"New England","Northeast","RI","Female","Rhode Island",1978,"Rhode Island"
"16856",116,39,10,1,"Cancers",0.0553062361951165,42.7230655508566,96.4040997233381,43.918289335655,"New England","Northeast","RI","Female","Rhode Island",1978,"Rhode Island"
"16857",117,39,10,1,"Cardiovascular",-81.5782962787724,0.322716210225479,84.1961471527983,0.0666163150629267,"New England","Northeast","RI","Female","Rhode Island",1978,"Rhode Island"
"16858",118,39,10,1,"Communicable",10.908266683147,24.2248369570688,41.5142076887046,24.831734543437,"New England","Northeast","RI","Female","Rhode Island",1978,"Rhode Island"
"16859",119,39,10,1,"Injuries",-1.15855647692714,6.06758230380727,15.0675456493106,6.28273418499843,"New England","Northeast","RI","Female","Rhode Island",1978,"Rhode Island"
"16860",120,39,10,1,"Non-communicable",28.2037880673406,50.6872935875246,81.1331059643251,51.946845074872,"New England","Northeast","RI","Female","Rhode Island",1978,"Rhode Island"
"16861",121,39,11,0,"All other causes",61.7896578059439,96.3200045354161,139.854136105444,96.7351780364313,"New England","Northeast","RI","Male","Rhode Island",1979,"Rhode Island"
"16862",122,39,11,0,"Cancers",10.640963141105,90.7878405884266,206.896819753677,96.0226558268135,"New England","Northeast","RI","Male","Rhode Island",1979,"Rhode Island"
"16863",123,39,11,0,"Cardiovascular",-251.881480423171,-155.488369087258,-35.4562235656061,-152.07071118394,"New England","Northeast","RI","Male","Rhode Island",1979,"Rhode Island"
"16864",124,39,11,0,"Communicable",1.74687647983402,24.5616978196459,57.7768211735504,25.6027914714951,"New England","Northeast","RI","Male","Rhode Island",1979,"Rhode Island"
"16865",125,39,11,0,"Injuries",24.223946328585,48.9757509612026,76.3704289969726,49.2706451032005,"New England","Northeast","RI","Male","Rhode Island",1979,"Rhode Island"
"16866",126,39,11,0,"Non-communicable",11.7427629456146,45.5507895156523,89.8101351928332,46.893655586382,"New England","Northeast","RI","Male","Rhode Island",1979,"Rhode Island"
"16867",127,39,11,1,"All other causes",34.8689313223187,61.0594866186143,93.6920923941991,61.4932005738297,"New England","Northeast","RI","Female","Rhode Island",1979,"Rhode Island"
"16868",128,39,11,1,"Cancers",-0.238505518619733,44.3372896496096,94.0850303896109,45.4784959822079,"New England","Northeast","RI","Female","Rhode Island",1979,"Rhode Island"
"16869",129,39,11,1,"Cardiovascular",-70.5814992941028,9.10579232526086,92.2097373023485,8.78973798200559,"New England","Northeast","RI","Female","Rhode Island",1979,"Rhode Island"
"16870",130,39,11,1,"Communicable",11.0872935323511,23.3346742353176,40.1586252778065,24.1863302317989,"New England","Northeast","RI","Female","Rhode Island",1979,"Rhode Island"
"16871",131,39,11,1,"Injuries",-1.17782240762503,5.78057139792985,14.9979255017351,6.0607490517442,"New England","Northeast","RI","Female","Rhode Island",1979,"Rhode Island"
"16872",132,39,11,1,"Non-communicable",27.7760934114362,50.2890813583332,80.4825337505962,51.5467248500318,"New England","Northeast","RI","Female","Rhode Island",1979,"Rhode Island"
"16873",133,39,12,0,"All other causes",57.0675195922299,91.6817092680335,132.39193742393,92.2627112167245,"New England","Northeast","RI","Male","Rhode Island",1980,"Rhode Island"
"16874",134,39,12,0,"Cancers",6.64786657404917,86.6820388483421,198.892769465779,92.6833164266191,"New England","Northeast","RI","Male","Rhode Island",1980,"Rhode Island"
"16875",135,39,12,0,"Cardiovascular",-248.996819068865,-157.534517220378,-39.5531683252596,-154.703379175117,"New England","Northeast","RI","Male","Rhode Island",1980,"Rhode Island"
"16876",136,39,12,0,"Communicable",-2.72700970170934,21.8523825185267,52.7793248238506,22.646978955875,"New England","Northeast","RI","Male","Rhode Island",1980,"Rhode Island"
"16877",137,39,12,0,"Injuries",23.2669147037541,46.5324034157752,73.5623491847965,46.8425238732883,"New England","Northeast","RI","Male","Rhode Island",1980,"Rhode Island"
"16878",138,39,12,0,"Non-communicable",7.0125716896744,41.4431601947024,83.9759422006999,42.1103785276926,"New England","Northeast","RI","Male","Rhode Island",1980,"Rhode Island"
"16879",139,39,12,1,"All other causes",29.2589049543484,53.3277024383746,81.536414773159,53.9217661347783,"New England","Northeast","RI","Female","Rhode Island",1980,"Rhode Island"
"16880",140,39,12,1,"Cancers",0.669800832411057,46.0643330093831,98.2022852163142,47.0886409042109,"New England","Northeast","RI","Female","Rhode Island",1980,"Rhode Island"
"16881",141,39,12,1,"Cardiovascular",-63.2156000187483,11.036867978539,90.0216136227,11.9353129976813,"New England","Northeast","RI","Female","Rhode Island",1980,"Rhode Island"
"16882",142,39,12,1,"Communicable",8.85287720459052,20.6473626847325,37.6608172603433,21.2268600315008,"New England","Northeast","RI","Female","Rhode Island",1980,"Rhode Island"
"16883",143,39,12,1,"Injuries",-0.965491460402252,6.07773967230785,14.3077359015874,6.22531896418908,"New England","Northeast","RI","Female","Rhode Island",1980,"Rhode Island"
"16884",144,39,12,1,"Non-communicable",29.1196277884413,52.7346912368542,83.8437268714447,53.3676933232548,"New England","Northeast","RI","Female","Rhode Island",1980,"Rhode Island"
"16885",145,39,13,0,"All other causes",52.9964956878229,87.1066548226333,126.589397527106,87.3387474055567,"New England","Northeast","RI","Male","Rhode Island",1981,"Rhode Island"
"16886",146,39,13,0,"Cancers",5.04062327030413,85.1885389428232,198.354934267858,89.9497023550228,"New England","Northeast","RI","Male","Rhode Island",1981,"Rhode Island"
"16887",147,39,13,0,"Cardiovascular",-234.517769328699,-141.406560198806,-30.9519740426212,-141.207224935095,"New England","Northeast","RI","Male","Rhode Island",1981,"Rhode Island"
"16888",148,39,13,0,"Communicable",-3.84110657745074,20.0578318537028,51.0080125845875,21.4286126623023,"New England","Northeast","RI","Male","Rhode Island",1981,"Rhode Island"
"16889",149,39,13,0,"Injuries",22.4421344539798,44.6216407653488,71.2172962531864,45.3107868982744,"New England","Northeast","RI","Male","Rhode Island",1981,"Rhode Island"
"16890",150,39,13,0,"Non-communicable",4.78559490959602,36.7535639448275,73.9374229084848,37.6330625534289,"New England","Northeast","RI","Male","Rhode Island",1981,"Rhode Island"
"16891",151,39,13,1,"All other causes",25.5733418646585,50.0228829115716,78.8970992913799,50.6744158626361,"New England","Northeast","RI","Female","Rhode Island",1981,"Rhode Island"
"16892",152,39,13,1,"Cancers",5.46515963273785,46.2673235951004,96.8776814453372,47.7872698530112,"New England","Northeast","RI","Female","Rhode Island",1981,"Rhode Island"
"16893",153,39,13,1,"Cardiovascular",-38.548800872781,31.3988710617746,116.978883015434,33.0349019919844,"New England","Northeast","RI","Female","Rhode Island",1981,"Rhode Island"
"16894",154,39,13,1,"Communicable",7.030769236588,18.9280189965045,35.9284029399471,19.6408784884525,"New England","Northeast","RI","Female","Rhode Island",1981,"Rhode Island"
"16895",155,39,13,1,"Injuries",-0.0228343771387973,6.45851618438549,15.1700068462987,6.76734738334274,"New England","Northeast","RI","Female","Rhode Island",1981,"Rhode Island"
"16896",156,39,13,1,"Non-communicable",30.0411482123348,52.7204257432686,85.145838486189,53.7540709007806,"New England","Northeast","RI","Female","Rhode Island",1981,"Rhode Island"
"16897",157,39,14,0,"All other causes",53.4413848555828,85.3343371995735,126.806773337711,86.2336237852036,"New England","Northeast","RI","Male","Rhode Island",1982,"Rhode Island"
"16898",158,39,14,0,"Cancers",-0.1320677585297,79.5299691504175,194.922819641925,84.587435472745,"New England","Northeast","RI","Male","Rhode Island",1982,"Rhode Island"
"16899",159,39,14,0,"Cardiovascular",-207.765770272396,-115.278923601089,-20.372026677385,-115.022459955778,"New England","Northeast","RI","Male","Rhode Island",1982,"Rhode Island"
"16900",160,39,14,0,"Communicable",0.116755531272756,22.7085308733917,57.0529894781634,24.0318699389536,"New England","Northeast","RI","Male","Rhode Island",1982,"Rhode Island"
"16901",161,39,14,0,"Injuries",23.6489309777962,44.0986126235544,70.2166615712282,44.7786559545496,"New England","Northeast","RI","Male","Rhode Island",1982,"Rhode Island"
"16902",162,39,14,0,"Non-communicable",2.34076360692881,35.7380217226557,76.2668012936556,36.4726169780189,"New England","Northeast","RI","Male","Rhode Island",1982,"Rhode Island"
"16903",163,39,14,1,"All other causes",22.8568216102352,47.2683177180183,75.0651652490964,48.0630521708862,"New England","Northeast","RI","Female","Rhode Island",1982,"Rhode Island"
"16904",164,39,14,1,"Cancers",3.90302759996811,43.8317086043839,97.7301281194126,45.9999971894316,"New England","Northeast","RI","Female","Rhode Island",1982,"Rhode Island"
"16905",165,39,14,1,"Cardiovascular",-37.5791384385385,34.1699437004814,110.206181883011,34.2399922570423,"New England","Northeast","RI","Female","Rhode Island",1982,"Rhode Island"
"16906",166,39,14,1,"Communicable",10.4630388825535,21.5515144266812,37.7436445439097,22.0197453112494,"New England","Northeast","RI","Female","Rhode Island",1982,"Rhode Island"
"16907",167,39,14,1,"Injuries",0.214218099744139,6.80251588661083,15.9015235431724,7.21836043429899,"New England","Northeast","RI","Female","Rhode Island",1982,"Rhode Island"
"16908",168,39,14,1,"Non-communicable",30.5526159206325,54.5167456277738,90.3729878149688,55.8724572175092,"New England","Northeast","RI","Female","Rhode Island",1982,"Rhode Island"
"16909",169,39,15,0,"All other causes",48.0611507966295,79.6875276660942,121.548659621625,80.8259395090067,"New England","Northeast","RI","Male","Rhode Island",1983,"Rhode Island"
"16910",170,39,15,0,"Cancers",-6.28235435115731,73.4445800109839,192.219401398172,79.1660551487875,"New England","Northeast","RI","Male","Rhode Island",1983,"Rhode Island"
"16911",171,39,15,0,"Cardiovascular",-202.751174677037,-113.886015739264,-15.0252803543274,-112.366493408164,"New England","Northeast","RI","Male","Rhode Island",1983,"Rhode Island"
"16912",172,39,15,0,"Communicable",0.824195145551007,23.706883014,58.2485575194691,25.12403485742,"New England","Northeast","RI","Male","Rhode Island",1983,"Rhode Island"
"16913",173,39,15,0,"Injuries",23.1741511250763,43.7166494330869,69.5520386443681,44.1123375926844,"New England","Northeast","RI","Male","Rhode Island",1983,"Rhode Island"
"16914",174,39,15,0,"Non-communicable",5.65442928256048,40.5208203126289,81.8264167522298,41.8759183351061,"New England","Northeast","RI","Male","Rhode Island",1983,"Rhode Island"
"16915",175,39,15,1,"All other causes",20.2572630218736,44.4897705633371,72.7175534878139,44.9714530536388,"New England","Northeast","RI","Female","Rhode Island",1983,"Rhode Island"
"16916",176,39,15,1,"Cancers",-2.14257197289432,40.0466216295965,95.5779469283657,42.631881849588,"New England","Northeast","RI","Female","Rhode Island",1983,"Rhode Island"
"16917",177,39,15,1,"Cardiovascular",-40.2318551080928,27.9113861535401,101.735798123733,27.71364589785,"New England","Northeast","RI","Female","Rhode Island",1983,"Rhode Island"
"16918",178,39,15,1,"Communicable",9.32730798952458,19.6980922758988,35.3801047360195,20.4713587898777,"New England","Northeast","RI","Female","Rhode Island",1983,"Rhode Island"
"16919",179,39,15,1,"Injuries",0.680061260766527,7.1139616064915,15.1659952911885,7.36775199080793,"New England","Northeast","RI","Female","Rhode Island",1983,"Rhode Island"
"16920",180,39,15,1,"Non-communicable",31.0234914480537,55.3890645722703,92.4250989021918,56.7310470377604,"New England","Northeast","RI","Female","Rhode Island",1983,"Rhode Island"
"16921",181,39,16,0,"All other causes",43.146057599113,75.0369117421568,115.689517178632,76.1822803211032,"New England","Northeast","RI","Male","Rhode Island",1984,"Rhode Island"
"16922",182,39,16,0,"Cancers",-1.63044308537956,72.6870742086951,175.515519583126,76.0858812213976,"New England","Northeast","RI","Male","Rhode Island",1984,"Rhode Island"
"16923",183,39,16,0,"Cardiovascular",-194.952331595019,-103.922111781941,-4.77400381684246,-105.041630044226,"New England","Northeast","RI","Male","Rhode Island",1984,"Rhode Island"
"16924",184,39,16,0,"Communicable",2.34861944681394,24.555597037466,65.8165626461505,27.0939607750412,"New England","Northeast","RI","Male","Rhode Island",1984,"Rhode Island"
"16925",185,39,16,0,"Injuries",21.6351519116396,41.9725578720094,66.1541852467768,41.9260387618234,"New England","Northeast","RI","Male","Rhode Island",1984,"Rhode Island"
"16926",186,39,16,0,"Non-communicable",10.889457131866,43.0876241647103,90.0891841889546,45.2012188066925,"New England","Northeast","RI","Male","Rhode Island",1984,"Rhode Island"
"16927",187,39,16,1,"All other causes",18.1807645882837,42.9825881216871,71.1787323264688,43.7428983533201,"New England","Northeast","RI","Female","Rhode Island",1984,"Rhode Island"
"16928",188,39,16,1,"Cancers",-2.20931341774944,37.2701930569069,90.0549458024494,39.6564024636197,"New England","Northeast","RI","Female","Rhode Island",1984,"Rhode Island"
"16929",189,39,16,1,"Cardiovascular",-37.0157979546264,32.634340900174,107.133367537074,34.2306194883508,"New England","Northeast","RI","Female","Rhode Island",1984,"Rhode Island"
"16930",190,39,16,1,"Communicable",9.55113178469577,19.7856290093289,35.0163214255469,20.5705672401715,"New England","Northeast","RI","Female","Rhode Island",1984,"Rhode Island"
"16931",191,39,16,1,"Injuries",0.910022539917917,6.95886431779934,14.8356326975225,7.1832836989679,"New England","Northeast","RI","Female","Rhode Island",1984,"Rhode Island"
"16932",192,39,16,1,"Non-communicable",31.1655572805702,57.1209261170324,99.9203738270618,59.0754048991594,"New England","Northeast","RI","Female","Rhode Island",1984,"Rhode Island"
"16933",193,39,17,0,"All other causes",39.87052654593,71.7514389558252,110.757253579089,73.0807257938021,"New England","Northeast","RI","Male","Rhode Island",1985,"Rhode Island"
"16934",194,39,17,0,"Cancers",0.601803253096902,74.6955612821922,173.721915523624,78.5677298367641,"New England","Northeast","RI","Male","Rhode Island",1985,"Rhode Island"
"16935",195,39,17,0,"Cardiovascular",-180.302073583455,-86.4297478133094,14.1449411194037,-85.4237225710209,"New England","Northeast","RI","Male","Rhode Island",1985,"Rhode Island"
"16936",196,39,17,0,"Communicable",-1.71768252208968,27.7444366454128,78.0648216179029,30.268809528037,"New England","Northeast","RI","Male","Rhode Island",1985,"Rhode Island"
"16937",197,39,17,0,"Injuries",19.4122547212431,37.6248139554883,60.9627823215885,38.3654041657802,"New England","Northeast","RI","Male","Rhode Island",1985,"Rhode Island"
"16938",198,39,17,0,"Non-communicable",13.2879240886061,47.3301482054232,94.4631320653763,48.3810884710168,"New England","Northeast","RI","Male","Rhode Island",1985,"Rhode Island"
"16939",199,39,17,1,"All other causes",17.7228927909783,40.7161653770115,69.008646054855,41.3851226766642,"New England","Northeast","RI","Female","Rhode Island",1985,"Rhode Island"
"16940",200,39,17,1,"Cancers",-6.11673701916567,33.1018127329687,82.979036900308,35.7260123081539,"New England","Northeast","RI","Female","Rhode Island",1985,"Rhode Island"
"16941",201,39,17,1,"Cardiovascular",-24.2799714394263,43.9054013062764,118.987996505761,45.0199160861629,"New England","Northeast","RI","Female","Rhode Island",1985,"Rhode Island"
"16942",202,39,17,1,"Communicable",6.03262741081382,16.3093965126712,30.2960816527138,16.7323075948876,"New England","Northeast","RI","Female","Rhode Island",1985,"Rhode Island"
"16943",203,39,17,1,"Injuries",0.51780370772858,6.3899536851751,13.9472660988849,6.69728761282989,"New England","Northeast","RI","Female","Rhode Island",1985,"Rhode Island"
"16944",204,39,17,1,"Non-communicable",29.722760908079,56.4440587345054,106.547189530504,59.0506941396198,"New England","Northeast","RI","Female","Rhode Island",1985,"Rhode Island"
"16945",205,39,18,0,"All other causes",35.3065576844103,68.9756505201526,109.931494837119,70.3181788167295,"New England","Northeast","RI","Male","Rhode Island",1986,"Rhode Island"
"16946",206,39,18,0,"Cancers",5.10671802552167,77.9935125284665,183.264167210644,81.6900471425115,"New England","Northeast","RI","Male","Rhode Island",1986,"Rhode Island"
"16947",207,39,18,0,"Cardiovascular",-165.980537338532,-65.6729891744479,33.8984434499051,-65.6703540023906,"New England","Northeast","RI","Male","Rhode Island",1986,"Rhode Island"
"16948",208,39,18,0,"Communicable",2.3716090241319,31.5848504904998,91.4717184418882,35.8949349042781,"New England","Northeast","RI","Male","Rhode Island",1986,"Rhode Island"
"16949",209,39,18,0,"Injuries",16.0538604046014,33.4151992497845,55.9190151581182,34.085042710501,"New England","Northeast","RI","Male","Rhode Island",1986,"Rhode Island"
"16950",210,39,18,0,"Non-communicable",13.1747116702223,47.5396269085779,95.9197322508953,49.3074821876974,"New England","Northeast","RI","Male","Rhode Island",1986,"Rhode Island"
"16951",211,39,18,1,"All other causes",16.4116728771353,39.2742944830299,71.1050737445707,40.8232037194613,"New England","Northeast","RI","Female","Rhode Island",1986,"Rhode Island"
"16952",212,39,18,1,"Cancers",-8.31226564188,31.9529857751675,85.3290994949091,33.7144622084162,"New England","Northeast","RI","Female","Rhode Island",1986,"Rhode Island"
"16953",213,39,18,1,"Cardiovascular",-15.5199421759651,49.9985086431426,121.171831838188,49.3509620564952,"New England","Northeast","RI","Female","Rhode Island",1986,"Rhode Island"
"16954",214,39,18,1,"Communicable",4.93596927511316,15.4214398478172,28.5058470020301,15.8660672750516,"New England","Northeast","RI","Female","Rhode Island",1986,"Rhode Island"
"16955",215,39,18,1,"Injuries",0.0520258101002696,6.0337519891266,13.4955963054648,6.37914758893726,"New England","Northeast","RI","Female","Rhode Island",1986,"Rhode Island"
"16956",216,39,18,1,"Non-communicable",27.9898840001489,54.3609491846298,100.35215634016,57.1414373217313,"New England","Northeast","RI","Female","Rhode Island",1986,"Rhode Island"
"16957",217,39,19,0,"All other causes",34.7695410450608,66.5403926178135,110.268135112331,68.4020600633276,"New England","Northeast","RI","Male","Rhode Island",1987,"Rhode Island"
"16958",218,39,19,0,"Cancers",9.90539375311351,80.8370929088991,179.285116081143,84.674974966873,"New England","Northeast","RI","Male","Rhode Island",1987,"Rhode Island"
"16959",219,39,19,0,"Cardiovascular",-145.993896699829,-52.177033123258,45.3079769538706,-51.4904226791452,"New England","Northeast","RI","Male","Rhode Island",1987,"Rhode Island"
"16960",220,39,19,0,"Communicable",8.93234007183881,40.6033997615911,96.3689823022494,43.9107317965292,"New England","Northeast","RI","Male","Rhode Island",1987,"Rhode Island"
"16961",221,39,19,0,"Injuries",13.6864428528317,29.9393742611993,51.2238777358259,30.8186979676367,"New England","Northeast","RI","Male","Rhode Island",1987,"Rhode Island"
"16962",222,39,19,0,"Non-communicable",13.5265369179209,47.2798102558585,98.0785516268083,49.1566344457164,"New England","Northeast","RI","Male","Rhode Island",1987,"Rhode Island"
"16963",223,39,19,1,"All other causes",16.5721478044333,41.2033942609148,74.0384152414501,42.5705419313243,"New England","Northeast","RI","Female","Rhode Island",1987,"Rhode Island"
"16964",224,39,19,1,"Cancers",-9.9930099006112,28.7139551198042,82.3000100846624,30.9780838462849,"New England","Northeast","RI","Female","Rhode Island",1987,"Rhode Island"
"16965",225,39,19,1,"Cardiovascular",-11.1624317465747,56.9178553196083,130.271801927709,57.3850809970214,"New England","Northeast","RI","Female","Rhode Island",1987,"Rhode Island"
"16966",226,39,19,1,"Communicable",5.35164166142479,15.2193696258431,30.8779708533789,16.0863585852589,"New England","Northeast","RI","Female","Rhode Island",1987,"Rhode Island"
"16967",227,39,19,1,"Injuries",-0.292427365235371,5.94161788443231,13.4809245890204,6.17019970075167,"New England","Northeast","RI","Female","Rhode Island",1987,"Rhode Island"
"16968",228,39,19,1,"Non-communicable",26.2440653725852,52.9089439789285,99.3307226264314,55.1649105791811,"New England","Northeast","RI","Female","Rhode Island",1987,"Rhode Island"
"16969",229,39,20,0,"All other causes",35.8926381693875,68.7530108900974,113.506087213859,70.1211273132205,"New England","Northeast","RI","Male","Rhode Island",1988,"Rhode Island"
"16970",230,39,20,0,"Cancers",-1.81982844120551,71.0364608345515,169.61629884013,74.6882380710411,"New England","Northeast","RI","Male","Rhode Island",1988,"Rhode Island"
"16971",231,39,20,0,"Cardiovascular",-123.723067692825,-32.6739630110612,70.2939886848155,-32.1767850071222,"New England","Northeast","RI","Male","Rhode Island",1988,"Rhode Island"
"16972",232,39,20,0,"Communicable",12.9282836191292,42.9668574509826,99.1950516195136,46.0890791826883,"New England","Northeast","RI","Male","Rhode Island",1988,"Rhode Island"
"16973",233,39,20,0,"Injuries",11.9003867761582,28.6639724677837,49.2037430090977,29.1924659636145,"New England","Northeast","RI","Male","Rhode Island",1988,"Rhode Island"
"16974",234,39,20,0,"Non-communicable",14.8564577238539,49.1824310237055,101.751940259587,51.403018564946,"New England","Northeast","RI","Male","Rhode Island",1988,"Rhode Island"
"16975",235,39,20,1,"All other causes",17.7999339122142,43.3996189943669,79.892854860443,44.8046683788361,"New England","Northeast","RI","Female","Rhode Island",1988,"Rhode Island"
"16976",236,39,20,1,"Cancers",-11.2880027654238,26.7101595464799,75.5779618571331,27.8055982738177,"New England","Northeast","RI","Female","Rhode Island",1988,"Rhode Island"
"16977",237,39,20,1,"Cardiovascular",-5.99525275469128,63.368016581025,132.635213976927,62.6975772251333,"New England","Northeast","RI","Female","Rhode Island",1988,"Rhode Island"
"16978",238,39,20,1,"Communicable",5.61813696933894,16.4695692959509,32.1469574489313,17.3007511775042,"New England","Northeast","RI","Female","Rhode Island",1988,"Rhode Island"
"16979",239,39,20,1,"Injuries",-0.538351018059203,5.95216130519479,13.1803743142291,6.01506365063492,"New England","Northeast","RI","Female","Rhode Island",1988,"Rhode Island"
"16980",240,39,20,1,"Non-communicable",23.6572521358003,50.6286307516743,95.5806269274079,52.2932997546443,"New England","Northeast","RI","Female","Rhode Island",1988,"Rhode Island"
"16981",241,39,21,0,"All other causes",36.2980152809738,70.934301966191,117.73227348185,72.7546609105246,"New England","Northeast","RI","Male","Rhode Island",1989,"Rhode Island"
"16982",242,39,21,0,"Cancers",-4.77860941132019,65.7021246580707,160.756625687202,67.8196064477643,"New England","Northeast","RI","Male","Rhode Island",1989,"Rhode Island"
"16983",243,39,21,0,"Cardiovascular",-108.062720860145,-18.2614076226092,87.6854645420042,-17.2261669080901,"New England","Northeast","RI","Male","Rhode Island",1989,"Rhode Island"
"16984",244,39,21,0,"Communicable",17.2070443184191,45.9088456171801,95.8225110589258,48.5359586002268,"New England","Northeast","RI","Male","Rhode Island",1989,"Rhode Island"
"16985",245,39,21,0,"Injuries",13.1076512419126,27.1369322693317,47.2559702891543,27.9392775477541,"New England","Northeast","RI","Male","Rhode Island",1989,"Rhode Island"
"16986",246,39,21,0,"Non-communicable",16.8365311080315,51.3707507003245,100.438431494247,53.1601385155496,"New England","Northeast","RI","Male","Rhode Island",1989,"Rhode Island"
"16987",247,39,21,1,"All other causes",19.193921136605,44.8666333776676,81.2620907606305,46.398160873702,"New England","Northeast","RI","Female","Rhode Island",1989,"Rhode Island"
"16988",248,39,21,1,"Cancers",-15.1919648404897,22.3310849685881,70.6053217497704,24.5163536137785,"New England","Northeast","RI","Female","Rhode Island",1989,"Rhode Island"
"16989",249,39,21,1,"Cardiovascular",7.06688456006524,71.9281535649867,141.505767769719,70.8936770168501,"New England","Northeast","RI","Female","Rhode Island",1989,"Rhode Island"
"16990",250,39,21,1,"Communicable",6.7342089536361,17.2311314375934,32.3039197359606,18.0175160940853,"New England","Northeast","RI","Female","Rhode Island",1989,"Rhode Island"
"16991",251,39,21,1,"Injuries",-0.152170702999446,6.07229009110477,13.3812272209578,6.18087091543693,"New England","Northeast","RI","Female","Rhode Island",1989,"Rhode Island"
"16992",252,39,21,1,"Non-communicable",23.0715132324509,48.3668610294484,87.447042516772,50.3665034099825,"New England","Northeast","RI","Female","Rhode Island",1989,"Rhode Island"
"16993",253,39,22,0,"All other causes",38.1187110706335,72.5522431721849,122.038786285629,74.6312695106834,"New England","Northeast","RI","Male","Rhode Island",1990,"Rhode Island"
"16994",254,39,22,0,"Cancers",-9.97369471631337,55.6201470347074,152.556160219515,59.702684690331,"New England","Northeast","RI","Male","Rhode Island",1990,"Rhode Island"
"16995",255,39,22,0,"Cardiovascular",-101.042599117414,-15.1635588940727,85.7249667071251,-13.0675471367048,"New England","Northeast","RI","Male","Rhode Island",1990,"Rhode Island"
"16996",256,39,22,0,"Communicable",23.2843967117897,57.6882043348854,110.160351064305,60.0079604427135,"New England","Northeast","RI","Male","Rhode Island",1990,"Rhode Island"
"16997",257,39,22,0,"Injuries",13.3117356635503,26.9848581387232,46.5511780603265,27.6252529097983,"New England","Northeast","RI","Male","Rhode Island",1990,"Rhode Island"
"16998",258,39,22,0,"Non-communicable",15.8400308145265,54.6687472981932,97.8027258844977,55.4928266165506,"New England","Northeast","RI","Male","Rhode Island",1990,"Rhode Island"
"16999",259,39,22,1,"All other causes",19.1057699280645,44.7899078894772,82.09223544764,46.2674612446892,"New England","Northeast","RI","Female","Rhode Island",1990,"Rhode Island"
"17000",260,39,22,1,"Cancers",-16.7481246947617,21.1033365984155,68.4611990481821,22.735848535832,"New England","Northeast","RI","Female","Rhode Island",1990,"Rhode Island"
"17001",261,39,22,1,"Cardiovascular",13.760113480976,75.1329751581382,143.94833460675,76.7639081334821,"New England","Northeast","RI","Female","Rhode Island",1990,"Rhode Island"
"17002",262,39,22,1,"Communicable",5.1792096069958,16.0194324506585,32.1873397368238,16.7397829068315,"New England","Northeast","RI","Female","Rhode Island",1990,"Rhode Island"
"17003",263,39,22,1,"Injuries",-0.343073327519478,5.71669279474773,13.1913696784966,5.96163632729087,"New England","Northeast","RI","Female","Rhode Island",1990,"Rhode Island"
"17004",264,39,22,1,"Non-communicable",20.7154750739366,45.4322597274008,78.2070130876389,46.6388484995819,"New England","Northeast","RI","Female","Rhode Island",1990,"Rhode Island"
"17005",265,39,23,0,"All other causes",38.0017906559153,71.898562977434,120.777050056187,74.1939901187252,"New England","Northeast","RI","Male","Rhode Island",1991,"Rhode Island"
