"state.n" "year.n" "sex.n" "COD" "rate.difference_LCL" "rate.difference_med" "rate.difference_UCL" "Census_Division" "Census_Region" "stabbrs" "sex" "state" "year"
"181" 22 16 0 "All other causes" 75.1988255002192 84.1766809347008 92.4010960128229 84.0203184440967 "East North Central" "Midwest" "MI" "Male" "Michigan" 1984
"182" 22 16 0 "Cancers" 86.04460107385 98.031728963149 110.512030343262 98.0758830404759 "East North Central" "Midwest" "MI" "Male" "Michigan" 1984
"183" 22 16 0 "Cardiovascular" 20.8549162082893 42.2878857986501 62.4205259321716 42.3769289474105 "East North Central" "Midwest" "MI" "Male" "Michigan" 1984
"184" 22 16 0 "Communicable" 18.5525437933758 25.4111755639985 32.943763015003 25.5725562941794 "East North Central" "Midwest" "MI" "Male" "Michigan" 1984
"185" 22 16 0 "Injuries" 85.4796119117731 92.6640292116249 99.0286107370052 92.5706620649311 "East North Central" "Midwest" "MI" "Male" "Michigan" 1984
"186" 22 16 0 "Non-communicable" 27.1540469111126 34.5316888759782 42.9023639746805 34.5157405443091 "East North Central" "Midwest" "MI" "Male" "Michigan" 1984
"187" 22 16 1 "All other causes" 46.726590979265 52.2288327870735 58.1418824583539 52.2749848035169 "East North Central" "Midwest" "MI" "Female" "Michigan" 1984
"188" 22 16 1 "Cancers" 21.363886230107 27.6066409639648 33.8750367772783 27.5327970637985 "East North Central" "Midwest" "MI" "Female" "Michigan" 1984
"189" 22 16 1 "Cardiovascular" 78.1679383031985 94.2272124750586 111.738727791942 94.5698171060704 "East North Central" "Midwest" "MI" "Female" "Michigan" 1984
"190" 22 16 1 "Communicable" 14.1313897830391 17.7976218631437 22.3892263657572 17.9018013939149 "East North Central" "Midwest" "MI" "Female" "Michigan" 1984
"191" 22 16 1 "Injuries" 10.2815388162769 13.0000594660702 16.0050882930533 13.0366750238634 "East North Central" "Midwest" "MI" "Female" "Michigan" 1984
"192" 22 16 1 "Non-communicable" 19.3817889641956 24.2053390359218 28.4736375973471 24.0511701762411 "East North Central" "Midwest" "MI" "Female" "Michigan" 1984
"193" 22 17 0 "All other causes" 78.2369525197013 87.1848638558785 96.1816050803292 87.1917817578963 "East North Central" "Midwest" "MI" "Male" "Michigan" 1985
"194" 22 17 0 "Cancers" 86.7629930084458 99.4544757422935 112.62362355467 99.4377910890552 "East North Central" "Midwest" "MI" "Male" "Michigan" 1985
"195" 22 17 0 "Cardiovascular" 28.8666644455752 50.1277974039901 72.939278904874 50.0575644825163 "East North Central" "Midwest" "MI" "Male" "Michigan" 1985
"196" 22 17 0 "Communicable" 12.4502042153034 19.8223167392407 27.5896644114929 19.8500800635276 "East North Central" "Midwest" "MI" "Male" "Michigan" 1985
"197" 22 17 0 "Injuries" 92.0603309336674 98.9082675240452 106.113302428227 98.9420141625153 "East North Central" "Midwest" "MI" "Male" "Michigan" 1985
"198" 22 17 0 "Non-communicable" 28.7139286248007 36.080762737695 44.2143871377177 36.234760575177 "East North Central" "Midwest" "MI" "Male" "Michigan" 1985
"199" 22 17 1 "All other causes" 44.7885836239714 50.7701031060377 56.8096297194237 50.8553902792445 "East North Central" "Midwest" "MI" "Female" "Michigan" 1985
"200" 22 17 1 "Cancers" 22.9506615189857 29.2692428627169 36.0466386852344 29.2583661907607 "East North Central" "Midwest" "MI" "Female" "Michigan" 1985
"201" 22 17 1 "Cardiovascular" 80.9754918942832 96.8480614386607 113.033801462549 96.9184228120914 "East North Central" "Midwest" "MI" "Female" "Michigan" 1985
"202" 22 17 1 "Communicable" 10.9507188877533 14.754301168227 19.0579783593995 14.9002112553256 "East North Central" "Midwest" "MI" "Female" "Michigan" 1985
"203" 22 17 1 "Injuries" 11.3640401333599 13.7297982022117 16.3424774846242 13.7879704454973 "East North Central" "Midwest" "MI" "Female" "Michigan" 1985
"204" 22 17 1 "Non-communicable" 18.8863920666602 23.3715745982307 28.0412564911702 23.3624893582293 "East North Central" "Midwest" "MI" "Female" "Michigan" 1985
"205" 22 18 0 "All other causes" 81.5815541043918 90.5462501977319 99.877702701357 90.5548718446148 "East North Central" "Midwest" "MI" "Male" "Michigan" 1986
"206" 22 18 0 "Cancers" 86.6873629108338 97.9881667491032 110.132706974593 98.1733523698106 "East North Central" "Midwest" "MI" "Male" "Michigan" 1986
"207" 22 18 0 "Cardiovascular" 42.4542982012562 63.3894853334533 85.2349630649995 63.0585772088447 "East North Central" "Midwest" "MI" "Male" "Michigan" 1986
"208" 22 18 0 "Communicable" 12.4059835134691 19.29838487147 27.1384820900492 19.4266391763193 "East North Central" "Midwest" "MI" "Male" "Michigan" 1986
"209" 22 18 0 "Injuries" 94.2028496001863 100.959872480666 108.308636414895 101.097244524474 "East North Central" "Midwest" "MI" "Male" "Michigan" 1986
"210" 22 18 0 "Non-communicable" 28.3228608219979 36.1614118146237 44.0215240825083 36.2297616341102 "East North Central" "Midwest" "MI" "Male" "Michigan" 1986
"211" 22 18 1 "All other causes" 43.3532244022465 48.8048729869646 54.6604046499784 48.9060666510946 "East North Central" "Midwest" "MI" "Female" "Michigan" 1986
"212" 22 18 1 "Cancers" 24.943825242398 31.1716093497361 37.636958866921 31.1754924941708 "East North Central" "Midwest" "MI" "Female" "Michigan" 1986
"213" 22 18 1 "Cardiovascular" 80.9941377916276 95.8677442891666 111.672642008561 95.8518294878003 "East North Central" "Midwest" "MI" "Female" "Michigan" 1986
"214" 22 18 1 "Communicable" 9.36218859112833 13.5026077638684 17.6226332425677 13.5246225131467 "East North Central" "Midwest" "MI" "Female" "Michigan" 1986
"215" 22 18 1 "Injuries" 11.7919534041371 14.2971198368067 16.8129800424103 14.3071859253573 "East North Central" "Midwest" "MI" "Female" "Michigan" 1986
"216" 22 18 1 "Non-communicable" 17.5867293706574 22.0154083491203 26.1009409822977 22.0161810418246 "East North Central" "Midwest" "MI" "Female" "Michigan" 1986
"217" 22 19 0 "All other causes" 82.0507114162501 90.9219047518388 99.9126729913279 91.0057456266914 "East North Central" "Midwest" "MI" "Male" "Michigan" 1987
"218" 22 19 0 "Cancers" 84.2570570580733 96.283155368174 108.374227150377 96.2632054296461 "East North Central" "Midwest" "MI" "Male" "Michigan" 1987
"219" 22 19 0 "Cardiovascular" 56.0225672600934 79.0929651723688 99.4405635297753 78.8470158796728 "East North Central" "Midwest" "MI" "Male" "Michigan" 1987
"220" 22 19 0 "Communicable" 23.4729786614436 31.0381008587918 39.3156148035631 31.1130051672757 "East North Central" "Midwest" "MI" "Male" "Michigan" 1987
"221" 22 19 0 "Injuries" 94.1416993639106 101.109723056195 108.353389897392 101.134258187798 "East North Central" "Midwest" "MI" "Male" "Michigan" 1987
"222" 22 19 0 "Non-communicable" 31.7507769942365 39.777565402912 47.0914086429324 39.6764841758629 "East North Central" "Midwest" "MI" "Male" "Michigan" 1987
"223" 22 19 1 "All other causes" 43.5164434068179 48.7329640384774 54.1266070178965 48.7102065265678 "East North Central" "Midwest" "MI" "Female" "Michigan" 1987
"224" 22 19 1 "Cancers" 24.7906575907445 31.1565383048013 37.9570667466521 31.1783958078301 "East North Central" "Midwest" "MI" "Female" "Michigan" 1987
"225" 22 19 1 "Cardiovascular" 89.8367492823562 105.289968870584 121.375559939291 105.296349537518 "East North Central" "Midwest" "MI" "Female" "Michigan" 1987
"226" 22 19 1 "Communicable" 11.1689740782063 15.1411488127712 19.3454762296009 15.2134007648548 "East North Central" "Midwest" "MI" "Female" "Michigan" 1987
"227" 22 19 1 "Injuries" 12.8050670543787 15.2764780640164 17.8076652793353 15.2961591473079 "East North Central" "Midwest" "MI" "Female" "Michigan" 1987
"228" 22 19 1 "Non-communicable" 17.696623111232 22.0405044717302 26.7122417637911 22.0381772657769 "East North Central" "Midwest" "MI" "Female" "Michigan" 1987
"229" 22 20 0 "All other causes" 75.7754893683229 84.9340673198708 94.691446884372 85.0777487390667 "East North Central" "Midwest" "MI" "Male" "Michigan" 1988
"230" 22 20 0 "Cancers" 81.4990494759687 93.6475119895452 105.413563359702 93.5201366867515 "East North Central" "Midwest" "MI" "Male" "Michigan" 1988
"231" 22 20 0 "Cardiovascular" 58.9757443292951 79.1193428424558 99.4420686727254 79.2549015981158 "East North Central" "Midwest" "MI" "Male" "Michigan" 1988
"232" 22 20 0 "Communicable" 23.6889192862043 31.609232424324 39.4387184698378 31.5116034456212 "East North Central" "Midwest" "MI" "Male" "Michigan" 1988
"233" 22 20 0 "Injuries" 89.4049601282106 96.0423856795272 103.013242111108 96.1320215654596 "East North Central" "Midwest" "MI" "Male" "Michigan" 1988
"234" 22 20 0 "Non-communicable" 32.1446237152119 40.0358029195349 47.5568168135409 39.9050230587358 "East North Central" "Midwest" "MI" "Male" "Michigan" 1988
"235" 22 20 1 "All other causes" 45.5978906580265 51.0733201535776 56.3900476460871 51.0234463993017 "East North Central" "Midwest" "MI" "Female" "Michigan" 1988
"236" 22 20 1 "Cancers" 25.5143350766065 31.7877511843077 38.6464467586101 31.7175911214543 "East North Central" "Midwest" "MI" "Female" "Michigan" 1988
"237" 22 20 1 "Cardiovascular" 91.7800792565858 106.879489315564 121.519655175527 107.045063562356 "East North Central" "Midwest" "MI" "Female" "Michigan" 1988
"238" 22 20 1 "Communicable" 9.91496281776324 13.9324792022848 18.2146638463735 14.0039877908271 "East North Central" "Midwest" "MI" "Female" "Michigan" 1988
"239" 22 20 1 "Injuries" 12.9292019613976 15.4978264505799 17.9223122714767 15.4959624306208 "East North Central" "Midwest" "MI" "Female" "Michigan" 1988
"240" 22 20 1 "Non-communicable" 18.7924480322568 22.8892628877351 27.5077356185443 23.0143422015472 "East North Central" "Midwest" "MI" "Female" "Michigan" 1988
"241" 22 21 0 "All other causes" 75.0572227170869 83.6112085819519 93.2001020735844 83.863613101092 "East North Central" "Midwest" "MI" "Male" "Michigan" 1989
"242" 22 21 0 "Cancers" 82.2024110710015 93.271207488903 106.029611019035 93.4485031806775 "East North Central" "Midwest" "MI" "Male" "Michigan" 1989
"243" 22 21 0 "Cardiovascular" 93.8692248939137 112.35815971433 133.301276093697 112.707505346604 "East North Central" "Midwest" "MI" "Male" "Michigan" 1989
"244" 22 21 0 "Communicable" 31.3849736100441 38.9947061743463 47.042253712646 39.0225835637241 "East North Central" "Midwest" "MI" "Male" "Michigan" 1989
"245" 22 21 0 "Injuries" 88.3142671863286 95.0543830261763 101.757984437291 95.0855979681137 "East North Central" "Midwest" "MI" "Male" "Michigan" 1989
"246" 22 21 0 "Non-communicable" 33.8312283552747 41.8251688418397 49.6816900281761 41.9389393513357 "East North Central" "Midwest" "MI" "Male" "Michigan" 1989
"247" 22 21 1 "All other causes" 49.2464207033308 54.734002937912 60.5844766034471 54.8595200214499 "East North Central" "Midwest" "MI" "Female" "Michigan" 1989
"248" 22 21 1 "Cancers" 23.5085573443087 29.8453837222051 36.5632134859587 29.9158365139193 "East North Central" "Midwest" "MI" "Female" "Michigan" 1989
"249" 22 21 1 "Cardiovascular" 104.089325992058 118.072220746152 133.536328812978 118.244632797211 "East North Central" "Midwest" "MI" "Female" "Michigan" 1989
"250" 22 21 1 "Communicable" 12.8602374545902 16.6655631311208 20.8253376133772 16.7069215899242 "East North Central" "Midwest" "MI" "Female" "Michigan" 1989
"251" 22 21 1 "Injuries" 12.7290410998556 15.236016399187 17.7246095038014 15.2595776984705 "East North Central" "Midwest" "MI" "Female" "Michigan" 1989
"252" 22 21 1 "Non-communicable" 18.3711642112354 22.9148396382409 27.752231195901 22.9537881157519 "East North Central" "Midwest" "MI" "Female" "Michigan" 1989
"253" 22 22 0 "All other causes" 72.097428179989 80.6142264483577 88.9743051571523 80.6323331281561 "East North Central" "Midwest" "MI" "Male" "Michigan" 1990
"254" 22 22 0 "Cancers" 84.9035538698282 96.0274226038568 107.921665135149 96.0326070441356 "East North Central" "Midwest" "MI" "Male" "Michigan" 1990
"255" 22 22 0 "Cardiovascular" 96.8875099069742 114.569896087019 134.306940585969 114.564573194807 "East North Central" "Midwest" "MI" "Male" "Michigan" 1990
"256" 22 22 0 "Communicable" 33.008473943645 41.126102320367 49.2197797182207 41.101146082169 "East North Central" "Midwest" "MI" "Male" "Michigan" 1990
"257" 22 22 0 "Injuries" 87.0695432237098 93.42734656098 100.354513495239 93.4540091402147 "East North Central" "Midwest" "MI" "Male" "Michigan" 1990
"258" 22 22 0 "Non-communicable" 31.6459382874152 39.2862266424271 47.5250703619601 39.2809272628812 "East North Central" "Midwest" "MI" "Male" "Michigan" 1990
"259" 22 22 1 "All other causes" 49.1471006741037 54.7483247322505 60.3870856848934 54.7486505298698 "East North Central" "Midwest" "MI" "Female" "Michigan" 1990
"260" 22 22 1 "Cancers" 25.6462423916361 32.0195925369073 38.4723747938911 32.0058866418727 "East North Central" "Midwest" "MI" "Female" "Michigan" 1990
"261" 22 22 1 "Cardiovascular" 97.0395465606689 110.205846782642 123.885860848149 110.42130170796 "East North Central" "Midwest" "MI" "Female" "Michigan" 1990
"262" 22 22 1 "Communicable" 11.8453199680794 15.8071299037979 20.1075320864399 15.9078730668098 "East North Central" "Midwest" "MI" "Female" "Michigan" 1990
"263" 22 22 1 "Injuries" 11.9759940420008 14.3472576776651 16.7723433784854 14.3632556688731 "East North Central" "Midwest" "MI" "Female" "Michigan" 1990
"264" 22 22 1 "Non-communicable" 19.3218882236614 23.9811463612908 28.9374505898559 23.9937469148375 "East North Central" "Midwest" "MI" "Female" "Michigan" 1990
"265" 22 23 0 "All other causes" 70.0936471020933 78.5775549675856 87.2421568733996 78.5155016064035 "East North Central" "Midwest" "MI" "Male" "Michigan" 1991
"266" 22 23 0 "Cancers" 83.4716539602956 95.5833625422719 107.119134938449 95.6832177973248 "East North Central" "Midwest" "MI" "Male" "Michigan" 1991
"267" 22 23 0 "Cardiovascular" 89.4861154900129 108.672580173929 128.60652484441 108.62646356443 "East North Central" "Midwest" "MI" "Male" "Michigan" 1991
"268" 22 23 0 "Communicable" 39.6946853823463 47.1567405829006 55.1250167400672 47.1523973493507 "East North Central" "Midwest" "MI" "Male" "Michigan" 1991
"269" 22 23 0 "Injuries" 88.0129797610988 94.2912463471409 101.242864229064 94.4005125366549 "East North Central" "Midwest" "MI" "Male" "Michigan" 1991
"270" 22 23 0 "Non-communicable" 28.3715509170235 35.4207092734919 43.1066702983087 35.4274653740783 "East North Central" "Midwest" "MI" "Male" "Michigan" 1991
"271" 22 23 1 "All other causes" 50.6808285050791 56.2037907783068 62.2468531644772 56.2109859510171 "East North Central" "Midwest" "MI" "Female" "Michigan" 1991
"272" 22 23 1 "Cancers" 25.7465385224167 32.0270264710208 38.4412285925049 32.073605975584 "East North Central" "Midwest" "MI" "Female" "Michigan" 1991
"273" 22 23 1 "Cardiovascular" 92.8816056976393 106.42919100605 120.117043020785 106.549382959573 "East North Central" "Midwest" "MI" "Female" "Michigan" 1991
"274" 22 23 1 "Communicable" 15.2886805166991 19.4038203124758 23.5039186740494 19.407254896189 "East North Central" "Midwest" "MI" "Female" "Michigan" 1991
"275" 22 23 1 "Injuries" 11.5371014160862 13.7193255280256 15.9617689088468 13.7423194785884 "East North Central" "Midwest" "MI" "Female" "Michigan" 1991
"276" 22 23 1 "Non-communicable" 19.837403964172 24.6952976827018 29.7247639513184 24.7554597099789 "East North Central" "Midwest" "MI" "Female" "Michigan" 1991
"277" 22 24 0 "All other causes" 66.0912376128417 74.7994408865584 83.6479914580674 74.9576181188611 "East North Central" "Midwest" "MI" "Male" "Michigan" 1992
"278" 22 24 0 "Cancers" 88.8655992191727 100.564962120815 112.757426899752 100.765401338818 "East North Central" "Midwest" "MI" "Male" "Michigan" 1992
"279" 22 24 0 "Cardiovascular" 99.1594614987275 119.128737515822 138.157917981278 118.935216381673 "East North Central" "Midwest" "MI" "Male" "Michigan" 1992
"280" 22 24 0 "Communicable" 47.0707284316069 55.2071706548139 63.8705662619693 55.2861994691429 "East North Central" "Midwest" "MI" "Male" "Michigan" 1992
"281" 22 24 0 "Injuries" 83.7468261595205 89.8523648532163 96.2632747803436 89.874109586843 "East North Central" "Midwest" "MI" "Male" "Michigan" 1992
"282" 22 24 0 "Non-communicable" 27.886342895194 35.2299890406194 42.3276020181227 35.2085090475907 "East North Central" "Midwest" "MI" "Male" "Michigan" 1992
"283" 22 24 1 "All other causes" 51.0377996034933 56.7222915602484 62.7794965862664 56.7562269072133 "East North Central" "Midwest" "MI" "Female" "Michigan" 1992
"284" 22 24 1 "Cancers" 26.6910909541736 33.5269451627874 40.1431043329008 33.5404868423562 "East North Central" "Midwest" "MI" "Female" "Michigan" 1992
"285" 22 24 1 "Cardiovascular" 100.135849065042 113.01430062724 126.197236466609 113.175231598473 "East North Central" "Midwest" "MI" "Female" "Michigan" 1992
"286" 22 24 1 "Communicable" 15.7458269070122 19.9920062944856 23.9753054641738 19.9821343804243 "East North Central" "Midwest" "MI" "Female" "Michigan" 1992
"287" 22 24 1 "Injuries" 11.7398553480277 13.9384883740445 16.4707876011133 13.9759063075659 "East North Central" "Midwest" "MI" "Female" "Michigan" 1992
"288" 22 24 1 "Non-communicable" 20.3147596077403 25.139037109466 29.9817639855332 25.1639078466434 "East North Central" "Midwest" "MI" "Female" "Michigan" 1992
"289" 22 25 0 "All other causes" 58.3386876601054 66.8409934063642 75.5251914180391 66.7263165821413 "East North Central" "Midwest" "MI" "Male" "Michigan" 1993
"290" 22 25 0 "Cancers" 91.9197973150546 103.697365456802 115.8994596753 103.690427168714 "East North Central" "Midwest" "MI" "Male" "Michigan" 1993
"291" 22 25 0 "Cardiovascular" 102.18677080482 121.982841427801 140.70824086824 121.885876660186 "East North Central" "Midwest" "MI" "Male" "Michigan" 1993
"292" 22 25 0 "Communicable" 57.8218876766984 67.0833148974457 76.5600604311898 67.0798446838002 "East North Central" "Midwest" "MI" "Male" "Michigan" 1993
"293" 22 25 0 "Injuries" 83.8172130093695 90.0249970661495 96.2781988972651 89.973306871644 "East North Central" "Midwest" "MI" "Male" "Michigan" 1993
"294" 22 25 0 "Non-communicable" 27.5353404406595 34.6068583872416 42.7267776445259 34.7524185534219 "East North Central" "Midwest" "MI" "Male" "Michigan" 1993
"295" 22 25 1 "All other causes" 47.4736475574303 53.3388798422237 59.3014353592368 53.3766067936313 "East North Central" "Midwest" "MI" "Female" "Michigan" 1993
"296" 22 25 1 "Cancers" 26.7193625412526 33.6027318577611 39.9848633185121 33.4982109911876 "East North Central" "Midwest" "MI" "Female" "Michigan" 1993
"297" 22 25 1 "Cardiovascular" 104.876307187362 117.772458711513 132.042418939818 118.057280592266 "East North Central" "Midwest" "MI" "Female" "Michigan" 1993
"298" 22 25 1 "Communicable" 17.228446775097 21.3008880947901 25.9426292369924 21.415590542838 "East North Central" "Midwest" "MI" "Female" "Michigan" 1993
"299" 22 25 1 "Injuries" 11.4567901613306 13.6382437448906 16.1401619349733 13.6656108631408 "East North Central" "Midwest" "MI" "Female" "Michigan" 1993
"300" 22 25 1 "Non-communicable" 17.8467785693346 22.9286102226321 28.1414632336604 22.9832848954498 "East North Central" "Midwest" "MI" "Female" "Michigan" 1993
"301" 22 26 0 "All other causes" 59.5560075938592 67.8165273163249 76.8863083343064 68.075594633456 "East North Central" "Midwest" "MI" "Male" "Michigan" 1994
"302" 22 26 0 "Cancers" 91.9491216939117 103.142986252649 115.449902183879 103.277367080245 "East North Central" "Midwest" "MI" "Male" "Michigan" 1994
"303" 22 26 0 "Cardiovascular" 121.365162526734 138.975058360368 157.023693249246 139.286101009165 "East North Central" "Midwest" "MI" "Male" "Michigan" 1994
"304" 22 26 0 "Communicable" 67.5077798491018 76.2231189820939 85.3874045215344 76.351820551396 "East North Central" "Midwest" "MI" "Male" "Michigan" 1994
"305" 22 26 0 "Injuries" 79.4789756433047 85.5306315205028 91.6483171654707 85.4812756770846 "East North Central" "Midwest" "MI" "Male" "Michigan" 1994
"306" 22 26 0 "Non-communicable" 24.7775007511749 32.0623559317765 40.5966847389346 32.2058212449265 "East North Central" "Midwest" "MI" "Male" "Michigan" 1994
"307" 22 26 1 "All other causes" 44.4968353636407 49.9854190442989 56.1065030595796 50.0313145051307 "East North Central" "Midwest" "MI" "Female" "Michigan" 1994
"308" 22 26 1 "Cancers" 28.2041233168208 34.7190461735981 41.2599892006641 34.7702757189286 "East North Central" "Midwest" "MI" "Female" "Michigan" 1994
"309" 22 26 1 "Cardiovascular" 104.084092457897 116.573683192942 129.852700831934 116.814084611798 "East North Central" "Midwest" "MI" "Female" "Michigan" 1994
"310" 22 26 1 "Communicable" 20.8094357941175 24.7811292980809 28.878649866911 24.8273457551214 "East North Central" "Midwest" "MI" "Female" "Michigan" 1994
"311" 22 26 1 "Injuries" 10.9546453578368 13.2723694238346 15.7357197702758 13.2644090715545 "East North Central" "Midwest" "MI" "Female" "Michigan" 1994
"312" 22 26 1 "Non-communicable" 16.3316443998062 21.0415703694268 25.9982069198615 21.0916748752995 "East North Central" "Midwest" "MI" "Female" "Michigan" 1994
"313" 22 27 0 "All other causes" 58.5450739179317 67.2153980789233 76.0599690471134 67.2375782092096 "East North Central" "Midwest" "MI" "Male" "Michigan" 1995
"314" 22 27 0 "Cancers" 89.4489224689652 100.173944742513 111.533667906847 100.08686399295 "East North Central" "Midwest" "MI" "Male" "Michigan" 1995
"315" 22 27 0 "Cardiovascular" 120.842025371834 140.10585770199 159.455736066891 140.369337436925 "East North Central" "Midwest" "MI" "Male" "Michigan" 1995
"316" 22 27 0 "Communicable" 70.8374731972186 79.1964325706342 89.1875791512048 79.433498162624 "East North Central" "Midwest" "MI" "Male" "Michigan" 1995
"317" 22 27 0 "Injuries" 72.8930951042034 78.74295408637 84.4697727919167 78.6903844401831 "East North Central" "Midwest" "MI" "Male" "Michigan" 1995
"318" 22 27 0 "Non-communicable" 20.9672198647999 28.6976618105747 36.039221634648 28.6522878621039 "East North Central" "Midwest" "MI" "Male" "Michigan" 1995
"319" 22 27 1 "All other causes" 41.7162247276975 47.591628327636 53.4327859273866 47.6070970233142 "East North Central" "Midwest" "MI" "Female" "Michigan" 1995
"320" 22 27 1 "Cancers" 28.7897731303596 35.4966886968013 41.7753644758245 35.4985156487455 "East North Central" "Midwest" "MI" "Female" "Michigan" 1995
"321" 22 27 1 "Cardiovascular" 110.328834545629 122.988614288618 136.674274952395 123.071736412593 "East North Central" "Midwest" "MI" "Female" "Michigan" 1995
"322" 22 27 1 "Communicable" 20.5060273978497 24.5253417557513 28.8199977755702 24.6518953712673 "East North Central" "Midwest" "MI" "Female" "Michigan" 1995
"323" 22 27 1 "Injuries" 10.6562116551073 12.8500641847076 15.1637522141664 12.8700271402488 "East North Central" "Midwest" "MI" "Female" "Michigan" 1995
"324" 22 27 1 "Non-communicable" 15.1003004576926 19.9474456620275 25.1568148514184 19.9830649294104 "East North Central" "Midwest" "MI" "Female" "Michigan" 1995
"325" 22 28 0 "All other causes" 57.4629943799011 66.3088347874367 74.5437935249525 66.2627038461279 "East North Central" "Midwest" "MI" "Male" "Michigan" 1996
"326" 22 28 0 "Cancers" 85.2614257336878 96.4925102569357 107.499927587275 96.7186502696965 "East North Central" "Midwest" "MI" "Male" "Michigan" 1996
"327" 22 28 0 "Cardiovascular" 115.806654333618 133.231210438345 151.077475239947 133.564367990685 "East North Central" "Midwest" "MI" "Male" "Michigan" 1996
"328" 22 28 0 "Communicable" 60.4358628754289 68.5703692507705 77.7143767471884 68.4861541275387 "East North Central" "Midwest" "MI" "Male" "Michigan" 1996
"329" 22 28 0 "Injuries" 67.6077563358344 72.9481708748939 78.5803778835199 73.0054736739582 "East North Central" "Midwest" "MI" "Male" "Michigan" 1996
"330" 22 28 0 "Non-communicable" 18.0476869611276 25.4528167047617 32.9723583304793 25.514159955568 "East North Central" "Midwest" "MI" "Male" "Michigan" 1996
"331" 22 28 1 "All other causes" 41.9597651910846 47.7267238364494 53.9089960847107 47.7525584341502 "East North Central" "Midwest" "MI" "Female" "Michigan" 1996
"332" 22 28 1 "Cancers" 31.220319673364 37.3255428367032 43.5573145675278 37.384748681143 "East North Central" "Midwest" "MI" "Female" "Michigan" 1996
"333" 22 28 1 "Cardiovascular" 94.3548556994798 107.055660419375 118.470114894699 106.846689171304 "East North Central" "Midwest" "MI" "Female" "Michigan" 1996
"334" 22 28 1 "Communicable" 19.9549113753292 24.0790111034435 28.2154101710196 24.1178473769015 "East North Central" "Midwest" "MI" "Female" "Michigan" 1996
"335" 22 28 1 "Injuries" 10.1683353495465 12.472807208776 14.7731960138989 12.4401432438164 "East North Central" "Midwest" "MI" "Female" "Michigan" 1996
"336" 22 28 1 "Non-communicable" 13.8947086806649 18.3814285398718 23.5050462130404 18.4492478016172 "East North Central" "Midwest" "MI" "Female" "Michigan" 1996
"337" 22 29 0 "All other causes" 57.0741628729381 66.8014307573937 75.8098772001269 66.7358930670976 "East North Central" "Midwest" "MI" "Male" "Michigan" 1997
"338" 22 29 0 "Cancers" 81.8109890598261 92.902012202107 103.739788437242 93.0090228636901 "East North Central" "Midwest" "MI" "Male" "Michigan" 1997
"339" 22 29 0 "Cardiovascular" 119.130057070763 137.468123887874 155.979059469748 137.39728501832 "East North Central" "Midwest" "MI" "Male" "Michigan" 1997
"340" 22 29 0 "Communicable" 49.8337103569402 56.5924236945974 65.3708736060431 56.7671268920815 "East North Central" "Midwest" "MI" "Male" "Michigan" 1997
"341" 22 29 0 "Injuries" 64.8469203386157 69.7638704646147 75.0436375322858 69.7766821867862 "East North Central" "Midwest" "MI" "Male" "Michigan" 1997
"342" 22 29 0 "Non-communicable" 17.7564558894044 25.578394807173 32.9774640754828 25.5277316364137 "East North Central" "Midwest" "MI" "Male" "Michigan" 1997
"343" 22 29 1 "All other causes" 40.6611792431001 46.5411902208837 52.7403472046968 46.5668550859194 "East North Central" "Midwest" "MI" "Female" "Michigan" 1997
"344" 22 29 1 "Cancers" 31.6456602115832 38.0012926140583 44.3385089264467 37.9706033647903 "East North Central" "Midwest" "MI" "Female" "Michigan" 1997
"345" 22 29 1 "Cardiovascular" 98.7182331291046 111.136607203746 122.828682554637 110.921025036063 "East North Central" "Midwest" "MI" "Female" "Michigan" 1997
"346" 22 29 1 "Communicable" 25.0879029625673 29.3066446595897 33.4003651065747 29.3138816477883 "East North Central" "Midwest" "MI" "Female" "Michigan" 1997
"347" 22 29 1 "Injuries" 10.0914265883253 12.3013028192949 14.5301773054471 12.3122342039062 "East North Central" "Midwest" "MI" "Female" "Michigan" 1997
"348" 22 29 1 "Non-communicable" 14.6666164289279 19.5293597584062 24.3937843696847 19.6169153101599 "East North Central" "Midwest" "MI" "Female" "Michigan" 1997
"349" 22 30 0 "All other causes" 53.874418611551 62.5002122531308 72.2122052827236 62.694317917318 "East North Central" "Midwest" "MI" "Male" "Michigan" 1998
"350" 22 30 0 "Cancers" 80.9433560889711 92.2235886453752 102.624838008381 92.0417337868097 "East North Central" "Midwest" "MI" "Male" "Michigan" 1998
"351" 22 30 0 "Cardiovascular" 113.766782379733 131.649082438085 150.052592925006 131.703691910017 "East North Central" "Midwest" "MI" "Male" "Michigan" 1998
"352" 22 30 0 "Communicable" 46.1016075654514 53.735518932028 61.9237915831096 53.8337366682668 "East North Central" "Midwest" "MI" "Male" "Michigan" 1998
"353" 22 30 0 "Injuries" 60.5099377904598 66.0208257949899 71.5780529137585 66.0929466611605 "East North Central" "Midwest" "MI" "Male" "Michigan" 1998
"354" 22 30 0 "Non-communicable" 20.4923046967771 28.070695125044 35.4772864808184 28.1997155545266 "East North Central" "Midwest" "MI" "Male" "Michigan" 1998
"355" 22 30 1 "All other causes" 38.5519686224563 44.1035080444116 49.7457604382475 44.1667305147692 "East North Central" "Midwest" "MI" "Female" "Michigan" 1998
"356" 22 30 1 "Cancers" 30.9008334727637 37.1168273612429 43.8837746576473 37.2569416402859 "East North Central" "Midwest" "MI" "Female" "Michigan" 1998
