"","X","state.n","year.n","sex.n","COD","rate.difference_LCL","rate.difference_med","rate.difference_UCL","rate.difference_mean","Census_Division","Census_Region","stabbrs","sex","state","year","state.reorder"
"4497",177,25,15,1,"Cardiovascular",67.9920529170403,86.4775674621969,105.264536884625,86.5634446106394,"West North Central","Midwest","MO","Female","Missouri",1983,"Missouri"
"4498",178,25,15,1,"Communicable",8.95663012946354,13.824678799391,19.0162682746281,13.8390762715418,"West North Central","Midwest","MO","Female","Missouri",1983,"Missouri"
"4499",179,25,15,1,"Injuries",8.34276444622903,12.4004474378416,16.4799920287306,12.3511369881102,"West North Central","Midwest","MO","Female","Missouri",1983,"Missouri"
"4500",180,25,15,1,"Non-communicable",20.6600218294669,26.215857119712,31.5774318704102,26.2687534088471,"West North Central","Midwest","MO","Female","Missouri",1983,"Missouri"
"4501",181,25,16,0,"All other causes",65.0490802440708,77.2440925308151,90.2329463933052,77.2844183215321,"West North Central","Midwest","MO","Male","Missouri",1984,"Missouri"
"4502",182,25,16,0,"Cancers",117.436274624292,133.40507892794,151.636209166596,133.793182615698,"West North Central","Midwest","MO","Male","Missouri",1984,"Missouri"
"4503",183,25,16,0,"Cardiovascular",32.5022997635544,58.0390583180884,86.0086622815054,58.1198689459038,"West North Central","Midwest","MO","Male","Missouri",1984,"Missouri"
"4504",184,25,16,0,"Communicable",24.3713674090532,33.6285834648084,43.9321977886349,33.6692855274586,"West North Central","Midwest","MO","Male","Missouri",1984,"Missouri"
"4505",185,25,16,0,"Injuries",69.5430256793087,79.4744926326479,89.8609436680436,79.6762316164861,"West North Central","Midwest","MO","Male","Missouri",1984,"Missouri"
"4506",186,25,16,0,"Non-communicable",9.88665287122918,18.2912668841719,27.3882796428681,18.434165980384,"West North Central","Midwest","MO","Male","Missouri",1984,"Missouri"
"4507",187,25,16,1,"All other causes",47.6288846235839,56.0751569913554,64.6106513195193,56.1863154263813,"West North Central","Midwest","MO","Female","Missouri",1984,"Missouri"
"4508",188,25,16,1,"Cancers",46.0221123119253,54.6456322858103,63.6484538107009,54.5749560010904,"West North Central","Midwest","MO","Female","Missouri",1984,"Missouri"
"4509",189,25,16,1,"Cardiovascular",78.271609319007,97.122936676058,115.545267822975,97.2486011120235,"West North Central","Midwest","MO","Female","Missouri",1984,"Missouri"
"4510",190,25,16,1,"Communicable",9.35991122954901,13.713352924371,18.6583153147625,13.7409056020623,"West North Central","Midwest","MO","Female","Missouri",1984,"Missouri"
"4511",191,25,16,1,"Injuries",7.86912250396368,11.824759281906,15.7545046042352,11.8361963306956,"West North Central","Midwest","MO","Female","Missouri",1984,"Missouri"
"4512",192,25,16,1,"Non-communicable",20.6097009339436,26.2597028576947,32.2537206969592,26.2890249497972,"West North Central","Midwest","MO","Female","Missouri",1984,"Missouri"
"4513",193,25,17,0,"All other causes",69.4430624011394,82.0112296850795,94.9898501520923,82.0920057452138,"West North Central","Midwest","MO","Male","Missouri",1985,"Missouri"
"4514",194,25,17,0,"Cancers",119.809877912257,137.121190146386,154.705791017235,137.094603005088,"West North Central","Midwest","MO","Male","Missouri",1985,"Missouri"
"4515",195,25,17,0,"Cardiovascular",41.5063218730719,65.1946086160167,90.910436051004,65.3576108224205,"West North Central","Midwest","MO","Male","Missouri",1985,"Missouri"
"4516",196,25,17,0,"Communicable",28.3547400057825,39.0918331348268,51.6228399882546,39.3048517998095,"West North Central","Midwest","MO","Male","Missouri",1985,"Missouri"
"4517",197,25,17,0,"Injuries",68.7792219498863,77.3877973869692,87.6412639167214,77.6916678315076,"West North Central","Midwest","MO","Male","Missouri",1985,"Missouri"
"4518",198,25,17,0,"Non-communicable",9.63357707513489,18.4471455166349,27.680855359106,18.5505873795451,"West North Central","Midwest","MO","Male","Missouri",1985,"Missouri"
"4519",199,25,17,1,"All other causes",45.0745613398196,53.0728657073828,61.3184272898532,53.1570920384372,"West North Central","Midwest","MO","Female","Missouri",1985,"Missouri"
"4520",200,25,17,1,"Cancers",45.3980602645966,54.0834543028259,62.5523119811001,54.0353281162312,"West North Central","Midwest","MO","Female","Missouri",1985,"Missouri"
"4521",201,25,17,1,"Cardiovascular",73.5974505854113,93.6358824314305,112.224634690968,93.4988430442115,"West North Central","Midwest","MO","Female","Missouri",1985,"Missouri"
"4522",202,25,17,1,"Communicable",4.98873960109544,9.95146737249821,14.7223247787417,9.98477942164533,"West North Central","Midwest","MO","Female","Missouri",1985,"Missouri"
"4523",203,25,17,1,"Injuries",7.85903825195977,11.5007447345439,15.412865718993,11.5058857939684,"West North Central","Midwest","MO","Female","Missouri",1985,"Missouri"
"4524",204,25,17,1,"Non-communicable",21.5310712179413,26.4456692509646,32.1066192330896,26.6058446119644,"West North Central","Midwest","MO","Female","Missouri",1985,"Missouri"
"4525",205,25,18,0,"All other causes",76.1134765008962,88.8508362420745,101.919347103897,88.9892923488894,"West North Central","Midwest","MO","Male","Missouri",1986,"Missouri"
"4526",206,25,18,0,"Cancers",124.420934792671,141.915827134502,160.957059927698,142.389532567387,"West North Central","Midwest","MO","Male","Missouri",1986,"Missouri"
"4527",207,25,18,0,"Cardiovascular",46.9718144351233,72.1786020261937,95.3537576144938,71.9178041511067,"West North Central","Midwest","MO","Male","Missouri",1986,"Missouri"
"4528",208,25,18,0,"Communicable",33.0791030083017,44.4452925195894,56.7065638591117,44.382622317511,"West North Central","Midwest","MO","Male","Missouri",1986,"Missouri"
"4529",209,25,18,0,"Injuries",68.007720030665,77.0455201692045,86.8480367285416,77.145466258588,"West North Central","Midwest","MO","Male","Missouri",1986,"Missouri"
"4530",210,25,18,0,"Non-communicable",11.4355540131803,20.0286677202157,28.9802726625176,20.0656082812617,"West North Central","Midwest","MO","Male","Missouri",1986,"Missouri"
"4531",211,25,18,1,"All other causes",48.3149234617361,56.161243873765,65.0078169996023,56.3594050962461,"West North Central","Midwest","MO","Female","Missouri",1986,"Missouri"
"4532",212,25,18,1,"Cancers",45.3522933114213,53.9223786260197,62.897449042067,54.07850085708,"West North Central","Midwest","MO","Female","Missouri",1986,"Missouri"
"4533",213,25,18,1,"Cardiovascular",65.6999843708721,83.4924000972433,103.195499053133,83.62095206289,"West North Central","Midwest","MO","Female","Missouri",1986,"Missouri"
"4534",214,25,18,1,"Communicable",5.56378794723234,10.51699238586,15.7843711670805,10.4640630228865,"West North Central","Midwest","MO","Female","Missouri",1986,"Missouri"
"4535",215,25,18,1,"Injuries",7.2054480978174,11.1157527738904,14.6165541931893,11.0639160009332,"West North Central","Midwest","MO","Female","Missouri",1986,"Missouri"
"4536",216,25,18,1,"Non-communicable",20.5244710730848,25.8646592505303,31.5381731620208,25.9551013741738,"West North Central","Midwest","MO","Female","Missouri",1986,"Missouri"
"4537",217,25,19,0,"All other causes",79.5567968036073,93.3863691877055,106.288365501283,93.4998336737111,"West North Central","Midwest","MO","Male","Missouri",1987,"Missouri"
"4538",218,25,19,0,"Cancers",129.20857084364,146.618423297614,163.771419623177,146.647356651177,"West North Central","Midwest","MO","Male","Missouri",1987,"Missouri"
"4539",219,25,19,0,"Cardiovascular",38.7492937859778,63.4962043326423,89.8727115211586,63.7938913184282,"West North Central","Midwest","MO","Male","Missouri",1987,"Missouri"
"4540",220,25,19,0,"Communicable",31.9714783349008,42.1805380633548,54.5226217482772,42.591800440024,"West North Central","Midwest","MO","Male","Missouri",1987,"Missouri"
"4541",221,25,19,0,"Injuries",65.9330470628235,74.6754167609847,83.9094442185488,74.6383350629524,"West North Central","Midwest","MO","Male","Missouri",1987,"Missouri"
"4542",222,25,19,0,"Non-communicable",13.9550885197229,22.1841273923602,31.7420925544617,22.0745241071187,"West North Central","Midwest","MO","Male","Missouri",1987,"Missouri"
"4543",223,25,19,1,"All other causes",46.601827968415,54.4219158920151,62.9218592933317,54.5505368824284,"West North Central","Midwest","MO","Female","Missouri",1987,"Missouri"
"4544",224,25,19,1,"Cancers",46.7232376881597,55.3158255608594,64.1474719230949,55.2552573408844,"West North Central","Midwest","MO","Female","Missouri",1987,"Missouri"
"4545",225,25,19,1,"Cardiovascular",65.0724126070511,83.7796561232162,101.164116967399,83.7041164216513,"West North Central","Midwest","MO","Female","Missouri",1987,"Missouri"
"4546",226,25,19,1,"Communicable",6.17568746838582,11.4641816632426,16.5964542088857,11.4651261311533,"West North Central","Midwest","MO","Female","Missouri",1987,"Missouri"
"4547",227,25,19,1,"Injuries",7.45811466551597,10.9995390811887,14.7305101410437,11.0296611339846,"West North Central","Midwest","MO","Female","Missouri",1987,"Missouri"
"4548",228,25,19,1,"Non-communicable",21.5014399587832,26.9478196310554,32.5712048095152,26.9685189865834,"West North Central","Midwest","MO","Female","Missouri",1987,"Missouri"
"4549",229,25,20,0,"All other causes",82.1962036432871,94.9243208282739,107.485953557456,94.8692784926751,"West North Central","Midwest","MO","Male","Missouri",1988,"Missouri"
"4550",230,25,20,0,"Cancers",129.697097288922,147.468311399092,166.267329484773,147.865540026463,"West North Central","Midwest","MO","Male","Missouri",1988,"Missouri"
"4551",231,25,20,0,"Cardiovascular",56.917135609958,81.1104201746389,108.203276459489,81.1610829293049,"West North Central","Midwest","MO","Male","Missouri",1988,"Missouri"
"4552",232,25,20,0,"Communicable",28.7230962816643,39.4912548521347,51.4477876882658,39.5514846581188,"West North Central","Midwest","MO","Male","Missouri",1988,"Missouri"
"4553",233,25,20,0,"Injuries",63.9395036464584,73.4960109415516,82.9389035242681,73.3327821694086,"West North Central","Midwest","MO","Male","Missouri",1988,"Missouri"
"4554",234,25,20,0,"Non-communicable",10.0388237153504,19.0642009331391,27.9356588169067,19.0220802826189,"West North Central","Midwest","MO","Male","Missouri",1988,"Missouri"
"4555",235,25,20,1,"All other causes",47.8219125535266,56.0533663362918,64.5190705146076,56.1894525708543,"West North Central","Midwest","MO","Female","Missouri",1988,"Missouri"
"4556",236,25,20,1,"Cancers",47.6329934891988,56.066627540279,65.2698853688079,56.1144682493729,"West North Central","Midwest","MO","Female","Missouri",1988,"Missouri"
"4557",237,25,20,1,"Cardiovascular",78.9524494306496,97.7102308225296,115.763385414936,97.529529449319,"West North Central","Midwest","MO","Female","Missouri",1988,"Missouri"
"4558",238,25,20,1,"Communicable",5.33432965231111,10.3063364413107,15.3510703743452,10.3855785214783,"West North Central","Midwest","MO","Female","Missouri",1988,"Missouri"
"4559",239,25,20,1,"Injuries",7.68126549518519,11.1148043444729,14.9010238773411,11.2182028990907,"West North Central","Midwest","MO","Female","Missouri",1988,"Missouri"
"4560",240,25,20,1,"Non-communicable",21.0238117105397,26.875149782379,32.7467348553754,26.8541686885919,"West North Central","Midwest","MO","Female","Missouri",1988,"Missouri"
"4561",241,25,21,0,"All other causes",85.7315814509665,97.6714912657994,109.921853488239,97.7444548402063,"West North Central","Midwest","MO","Male","Missouri",1989,"Missouri"
"4562",242,25,21,0,"Cancers",131.750343417803,151.905594358946,172.875218185108,151.900783454915,"West North Central","Midwest","MO","Male","Missouri",1989,"Missouri"
"4563",243,25,21,0,"Cardiovascular",76.7763976578685,101.126808933783,127.007993010429,101.112312384542,"West North Central","Midwest","MO","Male","Missouri",1989,"Missouri"
"4564",244,25,21,0,"Communicable",27.1972302033369,38.1827443293974,49.3287529520291,38.4260284063748,"West North Central","Midwest","MO","Male","Missouri",1989,"Missouri"
"4565",245,25,21,0,"Injuries",67.4480644623057,76.5902033681751,86.298985141461,76.5852105275968,"West North Central","Midwest","MO","Male","Missouri",1989,"Missouri"
"4566",246,25,21,0,"Non-communicable",12.6112877297372,21.2437458953674,30.7266880531223,21.328355870081,"West North Central","Midwest","MO","Male","Missouri",1989,"Missouri"
"4567",247,25,21,1,"All other causes",50.7179475749989,58.6952658467757,66.3127204775564,58.6637516430307,"West North Central","Midwest","MO","Female","Missouri",1989,"Missouri"
"4568",248,25,21,1,"Cancers",46.1289131648012,54.7045820564528,63.758291065567,54.8308482887358,"West North Central","Midwest","MO","Female","Missouri",1989,"Missouri"
"4569",249,25,21,1,"Cardiovascular",100.761391987834,117.275774009673,136.16880029335,117.692308436921,"West North Central","Midwest","MO","Female","Missouri",1989,"Missouri"
"4570",250,25,21,1,"Communicable",6.77387185190922,11.9809543447491,17.2905009165727,11.9677296151962,"West North Central","Midwest","MO","Female","Missouri",1989,"Missouri"
"4571",251,25,21,1,"Injuries",7.68763674192023,11.0556538405569,14.6814748992717,11.0988272710893,"West North Central","Midwest","MO","Female","Missouri",1989,"Missouri"
"4572",252,25,21,1,"Non-communicable",21.4293370551956,27.2689281312049,33.4300413444189,27.3087152909536,"West North Central","Midwest","MO","Female","Missouri",1989,"Missouri"
"4573",253,25,22,0,"All other causes",90.8380685966735,102.636250411977,115.824937367577,102.571996978141,"West North Central","Midwest","MO","Male","Missouri",1990,"Missouri"
"4574",254,25,22,0,"Cancers",136.097115396018,153.392957589023,174.32077070455,154.158990373923,"West North Central","Midwest","MO","Male","Missouri",1990,"Missouri"
"4575",255,25,22,0,"Cardiovascular",85.6965508400814,107.525949654547,134.461807222805,108.207640636201,"West North Central","Midwest","MO","Male","Missouri",1990,"Missouri"
"4576",256,25,22,0,"Communicable",29.3661396005834,39.9281819679741,51.0335755919678,40.1662561751462,"West North Central","Midwest","MO","Male","Missouri",1990,"Missouri"
"4577",257,25,22,0,"Injuries",71.8459797926347,81.6521302290824,91.4198251278192,81.6726311620075,"West North Central","Midwest","MO","Male","Missouri",1990,"Missouri"
"4578",258,25,22,0,"Non-communicable",15.9102118403506,24.8066694693927,34.0497244220778,24.7998079959013,"West North Central","Midwest","MO","Male","Missouri",1990,"Missouri"
"4579",259,25,22,1,"All other causes",53.2492741349459,61.1132398371262,68.8510737061505,61.0801497567053,"West North Central","Midwest","MO","Female","Missouri",1990,"Missouri"
"4580",260,25,22,1,"Cancers",47.0361747959449,55.8969733737836,65.1515318056546,55.8658554095669,"West North Central","Midwest","MO","Female","Missouri",1990,"Missouri"
"4581",261,25,22,1,"Cardiovascular",95.950457494048,113.176421291372,131.537723397761,113.488755496647,"West North Central","Midwest","MO","Female","Missouri",1990,"Missouri"
"4582",262,25,22,1,"Communicable",7.03827310206737,11.8019851064315,16.8308005820169,11.8800902100315,"West North Central","Midwest","MO","Female","Missouri",1990,"Missouri"
"4583",263,25,22,1,"Injuries",7.53893547983596,10.9479872189027,14.6682398009856,11.0271690693485,"West North Central","Midwest","MO","Female","Missouri",1990,"Missouri"
"4584",264,25,22,1,"Non-communicable",20.7526246897899,26.6347773712059,32.7022277762152,26.7177446409639,"West North Central","Midwest","MO","Female","Missouri",1990,"Missouri"
"4585",265,25,23,0,"All other causes",90.5758759996699,102.527436034522,115.237054156359,102.645396265089,"West North Central","Midwest","MO","Male","Missouri",1991,"Missouri"
"4586",266,25,23,0,"Cancers",132.394285167247,151.665757083323,169.266216265558,151.404943368497,"West North Central","Midwest","MO","Male","Missouri",1991,"Missouri"
"4587",267,25,23,0,"Cardiovascular",85.8662194504287,111.976714611098,138.731732830292,112.339152893087,"West North Central","Midwest","MO","Male","Missouri",1991,"Missouri"
"4588",268,25,23,0,"Communicable",30.5376382526533,41.9700209046268,52.3037151860092,41.7403425542368,"West North Central","Midwest","MO","Male","Missouri",1991,"Missouri"
"4589",269,25,23,0,"Injuries",81.0139721689453,90.2639088832871,101.070830588678,90.3712120640029,"West North Central","Midwest","MO","Male","Missouri",1991,"Missouri"
"4590",270,25,23,0,"Non-communicable",18.958635437643,27.8182223162654,36.8433970261321,27.789114469907,"West North Central","Midwest","MO","Male","Missouri",1991,"Missouri"
"4591",271,25,23,1,"All other causes",55.9116338381908,63.1809940569366,71.0731072990073,63.1196771875192,"West North Central","Midwest","MO","Female","Missouri",1991,"Missouri"
"4592",272,25,23,1,"Cancers",46.6528642519448,55.2576052965139,64.5742374290427,55.4462605721309,"West North Central","Midwest","MO","Female","Missouri",1991,"Missouri"
"4593",273,25,23,1,"Cardiovascular",96.8688110462096,114.916273258761,131.909636008386,114.782353389778,"West North Central","Midwest","MO","Female","Missouri",1991,"Missouri"
"4594",274,25,23,1,"Communicable",9.80116716808536,14.8312725344686,20.119374476099,14.8462620510316,"West North Central","Midwest","MO","Female","Missouri",1991,"Missouri"
"4595",275,25,23,1,"Injuries",7.32951123935929,10.6499996747101,14.4385075227552,10.7219970801192,"West North Central","Midwest","MO","Female","Missouri",1991,"Missouri"
"4596",276,25,23,1,"Non-communicable",20.3810348745735,25.9455722294165,32.5657351831756,26.1007720137635,"West North Central","Midwest","MO","Female","Missouri",1991,"Missouri"
"4597",277,25,24,0,"All other causes",86.3723677989388,98.7841592505189,111.70467242084,98.8481487550227,"West North Central","Midwest","MO","Male","Missouri",1992,"Missouri"
"4598",278,25,24,0,"Cancers",128.783645231931,146.83760320319,165.656787503963,146.922515730713,"West North Central","Midwest","MO","Male","Missouri",1992,"Missouri"
"4599",279,25,24,0,"Cardiovascular",93.4286424352864,119.496366021172,146.498000048942,119.617974354151,"West North Central","Midwest","MO","Male","Missouri",1992,"Missouri"
"4600",280,25,24,0,"Communicable",40.536636998684,52.5286236708674,64.7317966760139,52.5636488725827,"West North Central","Midwest","MO","Male","Missouri",1992,"Missouri"
"4601",281,25,24,0,"Injuries",87.0422769461021,96.6138126839527,107.561009330131,96.6584900856349,"West North Central","Midwest","MO","Male","Missouri",1992,"Missouri"
"4602",282,25,24,0,"Non-communicable",17.5945047459463,26.8051377072431,35.5949482679878,26.7943955493823,"West North Central","Midwest","MO","Male","Missouri",1992,"Missouri"
"4603",283,25,24,1,"All other causes",49.1103416906448,56.453539063272,63.5279088148088,56.3747303404444,"West North Central","Midwest","MO","Female","Missouri",1992,"Missouri"
"4604",284,25,24,1,"Cancers",46.1988389879225,55.5827278846852,64.4564890839698,55.5180454381426,"West North Central","Midwest","MO","Female","Missouri",1992,"Missouri"
"4605",285,25,24,1,"Cardiovascular",91.824738087431,108.559688230592,127.55408158156,109.036266447603,"West North Central","Midwest","MO","Female","Missouri",1992,"Missouri"
"4606",286,25,24,1,"Communicable",11.7529693374952,16.6357469732015,22.0327983899901,16.7566029115112,"West North Central","Midwest","MO","Female","Missouri",1992,"Missouri"
"4607",287,25,24,1,"Injuries",6.54444326363534,10.0579501142554,13.5752375798596,10.0322774215745,"West North Central","Midwest","MO","Female","Missouri",1992,"Missouri"
"4608",288,25,24,1,"Non-communicable",18.8707543427594,24.6095444487377,30.8554382306025,24.6068256570541,"West North Central","Midwest","MO","Female","Missouri",1992,"Missouri"
"4609",289,25,25,0,"All other causes",78.1347641811863,88.8448633130636,101.081856666911,88.9537067760263,"West North Central","Midwest","MO","Male","Missouri",1993,"Missouri"
"4610",290,25,25,0,"Cancers",122.752332719576,139.681083672601,158.005484516311,139.606757799528,"West North Central","Midwest","MO","Male","Missouri",1993,"Missouri"
"4611",291,25,25,0,"Cardiovascular",81.0528349538881,103.924682184282,131.074554389189,104.123561132053,"West North Central","Midwest","MO","Male","Missouri",1993,"Missouri"
"4612",292,25,25,0,"Communicable",44.6974264276799,55.6481205189332,67.873856173778,55.7910723900202,"West North Central","Midwest","MO","Male","Missouri",1993,"Missouri"
"4613",293,25,25,0,"Injuries",89.5101645084633,99.3243794398702,109.751070601566,99.4751598508153,"West North Central","Midwest","MO","Male","Missouri",1993,"Missouri"
"4614",294,25,25,0,"Non-communicable",14.9914404215584,24.5199704980545,33.7231529655492,24.5619351686551,"West North Central","Midwest","MO","Male","Missouri",1993,"Missouri"
"4615",295,25,25,1,"All other causes",44.2714506705237,51.4348997143307,58.8418937701865,51.4273978945602,"West North Central","Midwest","MO","Female","Missouri",1993,"Missouri"
"4616",296,25,25,1,"Cancers",44.9038758994677,53.718725935785,62.1724258127133,53.6998835008934,"West North Central","Midwest","MO","Female","Missouri",1993,"Missouri"
"4617",297,25,25,1,"Cardiovascular",86.713213328183,104.323326446598,121.938867467274,104.396067165766,"West North Central","Midwest","MO","Female","Missouri",1993,"Missouri"
"4618",298,25,25,1,"Communicable",12.4252453530073,17.8907585896897,23.7125779631695,17.8551897682925,"West North Central","Midwest","MO","Female","Missouri",1993,"Missouri"
"4619",299,25,25,1,"Injuries",5.47650880430301,8.9669868945263,12.3720420951352,8.94359604193678,"West North Central","Midwest","MO","Female","Missouri",1993,"Missouri"
"4620",300,25,25,1,"Non-communicable",16.1158340300196,22.3981518786827,28.6293031123557,22.3486994040062,"West North Central","Midwest","MO","Female","Missouri",1993,"Missouri"
"4621",301,25,26,0,"All other causes",71.170404672548,82.693790146384,94.2419173679844,82.8173677218472,"West North Central","Midwest","MO","Male","Missouri",1994,"Missouri"
"4622",302,25,26,0,"Cancers",121.559011413336,138.85132138667,156.429375838775,139.221091511414,"West North Central","Midwest","MO","Male","Missouri",1994,"Missouri"
"4623",303,25,26,0,"Cardiovascular",90.9289557707085,114.003256599229,138.829717244295,114.112229252893,"West North Central","Midwest","MO","Male","Missouri",1994,"Missouri"
"4624",304,25,26,0,"Communicable",44.9658107006202,56.4622759849423,69.4508071559202,56.5578484577999,"West North Central","Midwest","MO","Male","Missouri",1994,"Missouri"
"4625",305,25,26,0,"Injuries",81.9931875921902,91.5161834065517,101.643801708407,91.4445637663071,"West North Central","Midwest","MO","Male","Missouri",1994,"Missouri"
"4626",306,25,26,0,"Non-communicable",16.6185319164766,25.432391209788,35.0719327715124,25.6077941761176,"West North Central","Midwest","MO","Male","Missouri",1994,"Missouri"
"4627",307,25,26,1,"All other causes",39.1492593903419,46.5308842106441,54.2156355652078,46.586395645278,"West North Central","Midwest","MO","Female","Missouri",1994,"Missouri"
"4628",308,25,26,1,"Cancers",42.7410389635323,51.6332838017557,59.8165857574949,51.5890002182497,"West North Central","Midwest","MO","Female","Missouri",1994,"Missouri"
"4629",309,25,26,1,"Cardiovascular",76.4978241022357,93.0601066980156,109.485085897856,92.9382377854295,"West North Central","Midwest","MO","Female","Missouri",1994,"Missouri"
"4630",310,25,26,1,"Communicable",12.0904648275359,17.2164416314207,22.838625329238,17.2201227173477,"West North Central","Midwest","MO","Female","Missouri",1994,"Missouri"
"4631",311,25,26,1,"Injuries",4.53371586414215,7.86445228803909,11.3357580967892,7.8340535628019,"West North Central","Midwest","MO","Female","Missouri",1994,"Missouri"
"4632",312,25,26,1,"Non-communicable",16.0379650240077,22.1722549897423,28.2637451042787,22.1393614276197,"West North Central","Midwest","MO","Female","Missouri",1994,"Missouri"
"4633",313,25,27,0,"All other causes",61.4608010837072,72.7763290493558,84.7086209153793,72.7603580670684,"West North Central","Midwest","MO","Male","Missouri",1995,"Missouri"
"4634",314,25,27,0,"Cancers",112.70170612865,130.252158474124,147.110310818944,130.074113704854,"West North Central","Midwest","MO","Male","Missouri",1995,"Missouri"
"4635",315,25,27,0,"Cardiovascular",92.9301824060262,117.059815310456,140.600093059397,116.786703693377,"West North Central","Midwest","MO","Male","Missouri",1995,"Missouri"
"4636",316,25,27,0,"Communicable",58.3107181794488,70.3922391352406,84.4137839167668,70.7266302975946,"West North Central","Midwest","MO","Male","Missouri",1995,"Missouri"
"4637",317,25,27,0,"Injuries",66.2500092641861,75.0534147733974,84.4189211922692,75.0525963062507,"West North Central","Midwest","MO","Male","Missouri",1995,"Missouri"
"4638",318,25,27,0,"Non-communicable",17.2851852244838,26.353653213318,36.4442943078509,26.4025068428525,"West North Central","Midwest","MO","Male","Missouri",1995,"Missouri"
"4639",319,25,27,1,"All other causes",37.2974137514494,44.6456953160231,52.3428851333089,44.6966688520995,"West North Central","Midwest","MO","Female","Missouri",1995,"Missouri"
"4640",320,25,27,1,"Cancers",44.0499784395204,52.5056039025684,60.7456514806915,52.4818921705782,"West North Central","Midwest","MO","Female","Missouri",1995,"Missouri"
"4641",321,25,27,1,"Cardiovascular",78.8626476985801,95.6156980679948,111.574753476861,95.6552187685772,"West North Central","Midwest","MO","Female","Missouri",1995,"Missouri"
"4642",322,25,27,1,"Communicable",11.5017134126706,16.4067018966506,22.1990262756319,16.5799689991483,"West North Central","Midwest","MO","Female","Missouri",1995,"Missouri"
"4643",323,25,27,1,"Injuries",3.52319884391203,6.71097947121721,10.1690969941835,6.72466452088661,"West North Central","Midwest","MO","Female","Missouri",1995,"Missouri"
"4644",324,25,27,1,"Non-communicable",16.4806239032762,22.5947452038176,29.333557020164,22.7360058907783,"West North Central","Midwest","MO","Female","Missouri",1995,"Missouri"
"4645",325,25,28,0,"All other causes",59.6942096957448,71.0139516390786,81.8725886135787,71.1630611607667,"West North Central","Midwest","MO","Male","Missouri",1996,"Missouri"
"4646",326,25,28,0,"Cancers",106.976965436161,122.716480729798,139.778849580212,123.121375969211,"West North Central","Midwest","MO","Male","Missouri",1996,"Missouri"
"4647",327,25,28,0,"Cardiovascular",87.8703490461318,111.560544023802,133.348994590078,111.630161825705,"West North Central","Midwest","MO","Male","Missouri",1996,"Missouri"
"4648",328,25,28,0,"Communicable",54.1604650456151,65.7585510822553,78.8725703460644,65.992737322464,"West North Central","Midwest","MO","Male","Missouri",1996,"Missouri"
"4649",329,25,28,0,"Injuries",57.5176955389878,65.5815142597152,74.5498971684235,65.6930317116297,"West North Central","Midwest","MO","Male","Missouri",1996,"Missouri"
"4650",330,25,28,0,"Non-communicable",20.3280897131868,30.009400396167,40.0021302692207,29.9840420949147,"West North Central","Midwest","MO","Male","Missouri",1996,"Missouri"
"4651",331,25,28,1,"All other causes",37.6100079125682,45.5187908017745,52.9876578225968,45.5105193638834,"West North Central","Midwest","MO","Female","Missouri",1996,"Missouri"
"4652",332,25,28,1,"Cancers",47.4933171503231,55.9071220327844,64.6788013348829,55.8597152769499,"West North Central","Midwest","MO","Female","Missouri",1996,"Missouri"
"4653",333,25,28,1,"Cardiovascular",85.6499883846138,101.101546992979,117.949829226468,101.148626671548,"West North Central","Midwest","MO","Female","Missouri",1996,"Missouri"
"4654",334,25,28,1,"Communicable",10.9829387972315,15.8223485717681,20.9317664064353,15.8667101988682,"West North Central","Midwest","MO","Female","Missouri",1996,"Missouri"
"4655",335,25,28,1,"Injuries",2.52205757593442,6.01217056819558,9.34594351813385,6.01845761677174,"West North Central","Midwest","MO","Female","Missouri",1996,"Missouri"
"4656",336,25,28,1,"Non-communicable",15.8749352631903,22.1042754381401,28.5889177793544,22.2406640129266,"West North Central","Midwest","MO","Female","Missouri",1996,"Missouri"
"4657",337,25,29,0,"All other causes",55.2005440199239,65.7369566535295,76.9201166091989,65.8605756313942,"West North Central","Midwest","MO","Male","Missouri",1997,"Missouri"
"4658",338,25,29,0,"Cancers",109.996313999372,126.808523736205,144.196838958633,127.105328197805,"West North Central","Midwest","MO","Male","Missouri",1997,"Missouri"
"4659",339,25,29,0,"Cardiovascular",89.6700664726678,111.60517525921,134.544656364063,111.470306727353,"West North Central","Midwest","MO","Male","Missouri",1997,"Missouri"
"4660",340,25,29,0,"Communicable",47.3942374710347,58.5424547883212,70.3027968347174,58.6523930339764,"West North Central","Midwest","MO","Male","Missouri",1997,"Missouri"
"4661",341,25,29,0,"Injuries",50.8645606192124,59.2087621320642,67.8880859375591,59.1816009382701,"West North Central","Midwest","MO","Male","Missouri",1997,"Missouri"
"4662",342,25,29,0,"Non-communicable",21.098547759127,30.3386788394325,40.4271518288865,30.5988697116251,"West North Central","Midwest","MO","Male","Missouri",1997,"Missouri"
"4663",343,25,29,1,"All other causes",37.5310813127164,45.7648884626582,53.1533759846797,45.635727288947,"West North Central","Midwest","MO","Female","Missouri",1997,"Missouri"
"4664",344,25,29,1,"Cancers",47.2292761884835,55.2508060365861,64.0432307307344,55.4252453906841,"West North Central","Midwest","MO","Female","Missouri",1997,"Missouri"
"4665",345,25,29,1,"Cardiovascular",84.8951722975365,101.208742258557,117.545241672469,101.277645860473,"West North Central","Midwest","MO","Female","Missouri",1997,"Missouri"
"4666",346,25,29,1,"Communicable",10.7053581851229,15.5161717873796,20.9900578438572,15.5420416445658,"West North Central","Midwest","MO","Female","Missouri",1997,"Missouri"
